sample,time_s,reference_q12,measured_q12,duty_q12,integral_q12,armed,fault,enabled,target_rpm,measured_rpm,duty_percent
28,0.28,1024,910,1861,1963,1,0,1,27.3161295674845,24.275076080479387,45.4345703125
29,0.29,1024,1137,2071,1969,1,0,1,27.3161295674845,30.33050714670886,50.5615234375
30,0.3,1024,910,1860,1962,1,0,1,27.3161295674845,24.275076080479387,45.41015625
31,0.31,1024,910,2070,1968,1,0,1,27.3161295674845,24.275076080479387,50.537109375
32,0.32,1024,1137,2076,1974,1,0,1,27.3161295674845,30.33050714670886,50.68359375
33,0.33,1024,910,1865,1967,1,0,1,27.3161295674845,24.275076080479387,45.5322265625
34,0.34,1024,1137,2075,1973,1,0,1,27.3161295674845,30.33050714670886,50.6591796875
35,0.35,1024,910,1864,1966,1,0,1,27.3161295674845,24.275076080479387,45.5078125
36,0.36,1024,1137,2074,1972,1,0,1,27.3161295674845,30.33050714670886,50.634765625
37,0.37,1024,910,1863,1965,1,0,1,27.3161295674845,24.275076080479387,45.4833984375
38,0.38,1024,1137,2073,1971,1,0,1,27.3161295674845,30.33050714670886,50.6103515625
39,0.39,1024,910,1862,1964,1,0,1,27.3161295674845,24.275076080479387,45.458984375
40,0.4,1024,1137,2072,1970,1,0,1,27.3161295674845,30.33050714670886,50.5859375
41,0.41,1024,910,1861,1963,1,0,1,27.3161295674845,24.275076080479387,45.4345703125
42,0.42,1024,1137,2071,1969,1,0,1,27.3161295674845,30.33050714670886,50.5615234375
43,0.43,1024,910,1860,1962,1,0,1,27.3161295674845,24.275076080479387,45.41015625
44,0.44,1024,1137,2070,1968,1,0,1,27.3161295674845,30.33050714670886,50.537109375
45,0.45,1024,910,1859,1961,1,0,1,27.3161295674845,24.275076080479387,45.3857421875
46,0.46,1024,1137,2069,1967,1,0,1,27.3161295674845,30.33050714670886,50.5126953125
47,0.47,1024,910,1858,1960,1,0,1,27.3161295674845,24.275076080479387,45.361328125
48,0.48,1024,1137,2068,1966,1,0,1,27.3161295674845,30.33050714670886,50.48828125
49,0.49,1024,910,1857,1959,1,0,1,27.3161295674845,24.275076080479387,45.3369140625
50,0.5,1024,1137,2067,1965,1,0,1,27.3161295674845,30.33050714670886,50.4638671875
51,0.51,1024,910,1856,1958,1,0,1,27.3161295674845,24.275076080479387,45.3125
52,0.52,1024,1137,2066,1964,1,0,1,27.3161295674845,30.33050714670886,50.439453125
53,0.53,1024,910,1855,1957,1,0,1,27.3161295674845,24.275076080479387,45.2880859375
54,0.54,1024,1137,2065,1963,1,0,1,27.3161295674845,30.33050714670886,50.4150390625
55,0.55,1024,910,1854,1956,1,0,1,27.3161295674845,24.275076080479387,45.263671875
56,0.56,1024,910,2064,1962,1,0,1,27.3161295674845,24.275076080479387,50.390625
57,0.57,1024,1137,2070,1968,1,0,1,27.3161295674845,30.33050714670886,50.537109375
58,0.58,1024,910,1859,1961,1,0,1,27.3161295674845,24.275076080479387,45.3857421875
59,0.59,1024,1137,2069,1967,1,0,1,27.3161295674845,30.33050714670886,50.5126953125
60,0.6,1024,910,1858,1960,1,0,1,27.3161295674845,24.275076080479387,45.361328125
61,0.61,1024,1137,2068,1966,1,0,1,27.3161295674845,30.33050714670886,50.48828125
62,0.62,1024,910,1857,1959,1,0,1,27.3161295674845,24.275076080479387,45.3369140625
63,0.63,1024,1137,2067,1965,1,0,1,27.3161295674845,30.33050714670886,50.4638671875
64,0.64,1024,910,1856,1958,1,0,1,27.3161295674845,24.275076080479387,45.3125
65,0.65,1024,1137,2066,1964,1,0,1,27.3161295674845,30.33050714670886,50.439453125
66,0.66,1024,910,1855,1957,1,0,1,27.3161295674845,24.275076080479387,45.2880859375
67,0.67,1024,1137,2065,1963,1,0,1,27.3161295674845,30.33050714670886,50.4150390625
68,0.68,1024,910,1854,1956,1,0,1,27.3161295674845,24.275076080479387,45.263671875
69,0.69,1024,1137,2064,1962,1,0,1,27.3161295674845,30.33050714670886,50.390625
70,0.7,1024,910,1853,1955,1,0,1,27.3161295674845,24.275076080479387,45.2392578125
71,0.71,1024,1137,2063,1961,1,0,1,27.3161295674845,30.33050714670886,50.3662109375
72,0.72,1024,910,1852,1954,1,0,1,27.3161295674845,24.275076080479387,45.21484375
73,0.73,1024,1137,2062,1960,1,0,1,27.3161295674845,30.33050714670886,50.341796875
74,0.74,1024,910,1851,1953,1,0,1,27.3161295674845,24.275076080479387,45.1904296875
75,0.75,1024,1137,2061,1959,1,0,1,27.3161295674845,30.33050714670886,50.3173828125
76,0.76,1024,910,1850,1952,1,0,1,27.3161295674845,24.275076080479387,45.166015625
77,0.77,1024,1137,2060,1958,1,0,1,27.3161295674845,30.33050714670886,50.29296875
78,0.78,1024,910,1849,1951,1,0,1,27.3161295674845,24.275076080479387,45.1416015625
79,0.79,1024,910,2059,1957,1,0,1,27.3161295674845,24.275076080479387,50.2685546875
80,0.8,1024,1137,2065,1963,1,0,1,27.3161295674845,30.33050714670886,50.4150390625
81,0.81,1024,910,1854,1956,1,0,1,27.3161295674845,24.275076080479387,45.263671875
82,0.82,1024,1137,2064,1962,1,0,1,27.3161295674845,30.33050714670886,50.390625
83,0.83,1024,910,1853,1955,1,0,1,27.3161295674845,24.275076080479387,45.2392578125
84,0.84,1024,1137,2063,1961,1,0,1,27.3161295674845,30.33050714670886,50.3662109375
85,0.85,1024,910,1852,1954,1,0,1,27.3161295674845,24.275076080479387,45.21484375
86,0.86,1024,1137,2062,1960,1,0,1,27.3161295674845,30.33050714670886,50.341796875
87,0.87,1024,910,1851,1953,1,0,1,27.3161295674845,24.275076080479387,45.1904296875
88,0.88,1024,1137,2061,1959,1,0,1,27.3161295674845,30.33050714670886,50.3173828125
89,0.89,1024,910,1850,1952,1,0,1,27.3161295674845,24.275076080479387,45.166015625
90,0.9,1024,1137,2060,1958,1,0,1,27.3161295674845,30.33050714670886,50.29296875
91,0.91,1024,910,1849,1951,1,0,1,27.3161295674845,24.275076080479387,45.1416015625
92,0.92,1024,1137,2059,1957,1,0,1,27.3161295674845,30.33050714670886,50.2685546875
93,0.93,1024,910,1848,1950,1,0,1,27.3161295674845,24.275076080479387,45.1171875
94,0.94,1024,1137,2058,1956,1,0,1,27.3161295674845,30.33050714670886,50.244140625
95,0.95,1024,910,1847,1949,1,0,1,27.3161295674845,24.275076080479387,45.0927734375
96,0.96,1024,1137,2057,1955,1,0,1,27.3161295674845,30.33050714670886,50.2197265625
97,0.97,1024,910,1846,1948,1,0,1,27.3161295674845,24.275076080479387,45.068359375
98,0.98,1024,910,2056,1954,1,0,1,27.3161295674845,24.275076080479387,50.1953125
99,0.99,1024,1137,2062,1960,1,0,1,27.3161295674845,30.33050714670886,50.341796875
100,1.0,1024,910,1851,1953,1,0,1,27.3161295674845,24.275076080479387,45.1904296875
101,1.01,1024,1137,2061,1959,1,0,1,27.3161295674845,30.33050714670886,50.3173828125
102,1.02,1024,910,1850,1952,1,0,1,27.3161295674845,24.275076080479387,45.166015625
103,1.03,1024,1137,2060,1958,1,0,1,27.3161295674845,30.33050714670886,50.29296875
104,1.04,1024,910,1849,1951,1,0,1,27.3161295674845,24.275076080479387,45.1416015625
105,1.05,1024,1137,2059,1957,1,0,1,27.3161295674845,30.33050714670886,50.2685546875
106,1.06,1024,910,1848,1950,1,0,1,27.3161295674845,24.275076080479387,45.1171875
107,1.07,1024,1137,2058,1956,1,0,1,27.3161295674845,30.33050714670886,50.244140625
108,1.08,1024,910,1847,1949,1,0,1,27.3161295674845,24.275076080479387,45.0927734375
109,1.09,1024,1137,2057,1955,1,0,1,27.3161295674845,30.33050714670886,50.2197265625
110,1.1,1024,910,1846,1948,1,0,1,27.3161295674845,24.275076080479387,45.068359375
111,1.11,1024,910,2056,1954,1,0,1,27.3161295674845,24.275076080479387,50.1953125
112,1.12,1024,1137,2062,1960,1,0,1,27.3161295674845,30.33050714670886,50.341796875
113,1.13,1024,910,1851,1953,1,0,1,27.3161295674845,24.275076080479387,45.1904296875
114,1.14,1024,1137,2061,1959,1,0,1,27.3161295674845,30.33050714670886,50.3173828125
115,1.15,1024,910,1850,1952,1,0,1,27.3161295674845,24.275076080479387,45.166015625
116,1.16,1024,1137,2060,1958,1,0,1,27.3161295674845,30.33050714670886,50.29296875
117,1.17,1024,910,1849,1951,1,0,1,27.3161295674845,24.275076080479387,45.1416015625
118,1.18,1024,1137,2059,1957,1,0,1,27.3161295674845,30.33050714670886,50.2685546875
119,1.19,1024,910,1848,1950,1,0,1,27.3161295674845,24.275076080479387,45.1171875
120,1.2,1024,1137,2058,1956,1,0,1,27.3161295674845,30.33050714670886,50.244140625
121,1.21,1024,910,1847,1949,1,0,1,27.3161295674845,24.275076080479387,45.0927734375
122,1.22,1024,1137,2057,1955,1,0,1,27.3161295674845,30.33050714670886,50.2197265625
123,1.23,1024,910,1846,1948,1,0,1,27.3161295674845,24.275076080479387,45.068359375
124,1.24,1024,910,2056,1954,1,0,1,27.3161295674845,24.275076080479387,50.1953125
125,1.25,1024,1137,2062,1960,1,0,1,27.3161295674845,30.33050714670886,50.341796875
126,1.26,1024,910,1851,1953,1,0,1,27.3161295674845,24.275076080479387,45.1904296875
127,1.27,1024,1137,2061,1959,1,0,1,27.3161295674845,30.33050714670886,50.3173828125
128,1.28,1024,910,1850,1952,1,0,1,27.3161295674845,24.275076080479387,45.166015625
129,1.29,1024,1137,2060,1958,1,0,1,27.3161295674845,30.33050714670886,50.29296875
130,1.3,1024,910,1849,1951,1,0,1,27.3161295674845,24.275076080479387,45.1416015625
131,1.31,1024,1137,2059,1957,1,0,1,27.3161295674845,30.33050714670886,50.2685546875
132,1.32,1024,910,1848,1950,1,0,1,27.3161295674845,24.275076080479387,45.1171875
133,1.33,1024,1137,2058,1956,1,0,1,27.3161295674845,30.33050714670886,50.244140625
134,1.34,1024,910,1847,1949,1,0,1,27.3161295674845,24.275076080479387,45.0927734375
135,1.35,1024,1137,2057,1955,1,0,1,27.3161295674845,30.33050714670886,50.2197265625
136,1.36,1024,910,1846,1948,1,0,1,27.3161295674845,24.275076080479387,45.068359375
137,1.37,1024,1137,2056,1954,1,0,1,27.3161295674845,30.33050714670886,50.1953125
138,1.38,1024,910,1845,1947,1,0,1,27.3161295674845,24.275076080479387,45.0439453125
139,1.39,1024,910,2055,1953,1,0,1,27.3161295674845,24.275076080479387,50.1708984375
140,1.4,1024,1137,2061,1959,1,0,1,27.3161295674845,30.33050714670886,50.3173828125
141,1.41,1024,910,1850,1952,1,0,1,27.3161295674845,24.275076080479387,45.166015625
142,1.42,1024,1137,2060,1958,1,0,1,27.3161295674845,30.33050714670886,50.29296875
143,1.43,1024,910,1849,1951,1,0,1,27.3161295674845,24.275076080479387,45.1416015625
144,1.44,1024,1137,2059,1957,1,0,1,27.3161295674845,30.33050714670886,50.2685546875
145,1.45,1024,910,1848,1950,1,0,1,27.3161295674845,24.275076080479387,45.1171875
146,1.46,1024,1137,2058,1956,1,0,1,27.3161295674845,30.33050714670886,50.244140625
147,1.47,1024,910,1847,1949,1,0,1,27.3161295674845,24.275076080479387,45.0927734375
148,1.48,1024,1137,2057,1955,1,0,1,27.3161295674845,30.33050714670886,50.2197265625
149,1.49,1024,910,1846,1948,1,0,1,27.3161295674845,24.275076080479387,45.068359375
150,1.5,1024,1137,2056,1954,1,0,1,27.3161295674845,30.33050714670886,50.1953125
151,1.51,1024,910,1845,1947,1,0,1,27.3161295674845,24.275076080479387,45.0439453125
152,1.52,1024,1137,2055,1953,1,0,1,27.3161295674845,30.33050714670886,50.1708984375
153,1.53,1024,910,1844,1946,1,0,1,27.3161295674845,24.275076080479387,45.01953125
154,1.54,1024,1137,2054,1952,1,0,1,27.3161295674845,30.33050714670886,50.146484375
155,1.55,1024,910,1843,1945,1,0,1,27.3161295674845,24.275076080479387,44.9951171875
156,1.56,1024,1137,2053,1951,1,0,1,27.3161295674845,30.33050714670886,50.1220703125
157,1.57,1024,910,1842,1944,1,0,1,27.3161295674845,24.275076080479387,44.970703125
158,1.58,1024,910,2052,1950,1,0,1,27.3161295674845,24.275076080479387,50.09765625
159,1.59,1024,1137,2058,1956,1,0,1,27.3161295674845,30.33050714670886,50.244140625
160,1.6,1024,910,1847,1949,1,0,1,27.3161295674845,24.275076080479387,45.0927734375
161,1.61,1024,1137,2057,1955,1,0,1,27.3161295674845,30.33050714670886,50.2197265625
162,1.62,1024,910,1846,1948,1,0,1,27.3161295674845,24.275076080479387,45.068359375
163,1.63,1024,1137,2056,1954,1,0,1,27.3161295674845,30.33050714670886,50.1953125
164,1.64,1024,910,1845,1947,1,0,1,27.3161295674845,24.275076080479387,45.0439453125
165,1.65,1024,1137,2055,1953,1,0,1,27.3161295674845,30.33050714670886,50.1708984375
166,1.66,1024,910,1844,1946,1,0,1,27.3161295674845,24.275076080479387,45.01953125
167,1.67,1024,1137,2054,1952,1,0,1,27.3161295674845,30.33050714670886,50.146484375
168,1.68,1024,910,1843,1945,1,0,1,27.3161295674845,24.275076080479387,44.9951171875
169,1.69,1024,1137,2053,1951,1,0,1,27.3161295674845,30.33050714670886,50.1220703125
170,1.7,1024,910,1842,1944,1,0,1,27.3161295674845,24.275076080479387,44.970703125
171,1.71,1024,1137,2052,1950,1,0,1,27.3161295674845,30.33050714670886,50.09765625
172,1.72,1024,910,1841,1943,1,0,1,27.3161295674845,24.275076080479387,44.9462890625
173,1.73,1024,910,2051,1949,1,0,1,27.3161295674845,24.275076080479387,50.0732421875
174,1.74,1024,1137,2057,1955,1,0,1,27.3161295674845,30.33050714670886,50.2197265625
175,1.75,1024,910,1846,1948,1,0,1,27.3161295674845,24.275076080479387,45.068359375
176,1.76,1024,1137,2056,1954,1,0,1,27.3161295674845,30.33050714670886,50.1953125
177,1.77,1024,910,1845,1947,1,0,1,27.3161295674845,24.275076080479387,45.0439453125
178,1.78,1024,1137,2055,1953,1,0,1,27.3161295674845,30.33050714670886,50.1708984375
179,1.79,1024,910,1844,1946,1,0,1,27.3161295674845,24.275076080479387,45.01953125
180,1.8,1024,1137,2054,1952,1,0,1,27.3161295674845,30.33050714670886,50.146484375
181,1.81,1024,910,1843,1945,1,0,1,27.3161295674845,24.275076080479387,44.9951171875
182,1.82,1024,1137,2053,1951,1,0,1,27.3161295674845,30.33050714670886,50.1220703125
183,1.83,1024,910,1842,1944,1,0,1,27.3161295674845,24.275076080479387,44.970703125
184,1.84,1024,910,2052,1950,1,0,1,27.3161295674845,24.275076080479387,50.09765625
185,1.85,1024,1137,2058,1956,1,0,1,27.3161295674845,30.33050714670886,50.244140625
186,1.86,1024,910,1847,1949,1,0,1,27.3161295674845,24.275076080479387,45.0927734375
187,1.87,1024,1137,2057,1955,1,0,1,27.3161295674845,30.33050714670886,50.2197265625
188,1.88,1024,910,1846,1948,1,0,1,27.3161295674845,24.275076080479387,45.068359375
189,1.89,1024,1137,2056,1954,1,0,1,27.3161295674845,30.33050714670886,50.1953125
190,1.9,1024,910,1845,1947,1,0,1,27.3161295674845,24.275076080479387,45.0439453125
191,1.91,1024,1137,2055,1953,1,0,1,27.3161295674845,30.33050714670886,50.1708984375
192,1.92,1024,910,1844,1946,1,0,1,27.3161295674845,24.275076080479387,45.01953125
193,1.93,1024,910,2054,1952,1,0,1,27.3161295674845,24.275076080479387,50.146484375
194,1.94,1024,1137,2060,1958,1,0,1,27.3161295674845,30.33050714670886,50.29296875
195,1.95,1024,910,1849,1951,1,0,1,27.3161295674845,24.275076080479387,45.1416015625
196,1.96,1024,1137,2059,1957,1,0,1,27.3161295674845,30.33050714670886,50.2685546875
197,1.97,1024,910,1848,1950,1,0,1,27.3161295674845,24.275076080479387,45.1171875
198,1.98,1024,1137,2058,1956,1,0,1,27.3161295674845,30.33050714670886,50.244140625
199,1.99,1024,910,1847,1949,1,0,1,27.3161295674845,24.275076080479387,45.0927734375
200,2.0,1024,1137,2057,1955,1,0,1,27.3161295674845,30.33050714670886,50.2197265625
201,2.01,1024,910,1846,1948,1,0,1,27.3161295674845,24.275076080479387,45.068359375
202,2.02,1024,910,2056,1954,1,0,1,27.3161295674845,24.275076080479387,50.1953125
203,2.03,1024,1137,2062,1960,1,0,1,27.3161295674845,30.33050714670886,50.341796875
204,2.04,1024,910,1851,1953,1,0,1,27.3161295674845,24.275076080479387,45.1904296875
205,2.05,1024,1137,2061,1959,1,0,1,27.3161295674845,30.33050714670886,50.3173828125
206,2.06,1024,910,1850,1952,1,0,1,27.3161295674845,24.275076080479387,45.166015625
207,2.07,1024,1137,2060,1958,1,0,1,27.3161295674845,30.33050714670886,50.29296875
208,2.08,1024,910,1849,1951,1,0,1,27.3161295674845,24.275076080479387,45.1416015625
209,2.09,1024,1137,2059,1957,1,0,1,27.3161295674845,30.33050714670886,50.2685546875
210,2.1,1024,910,1848,1950,1,0,1,27.3161295674845,24.275076080479387,45.1171875
211,2.11,1024,910,2058,1956,1,0,1,27.3161295674845,24.275076080479387,50.244140625
212,2.12,1024,1137,2064,1962,1,0,1,27.3161295674845,30.33050714670886,50.390625
213,2.13,1024,910,1853,1955,1,0,1,27.3161295674845,24.275076080479387,45.2392578125
214,2.14,1024,1137,2063,1961,1,0,1,27.3161295674845,30.33050714670886,50.3662109375
215,2.15,1024,910,1852,1954,1,0,1,27.3161295674845,24.275076080479387,45.21484375
216,2.16,1024,1137,2062,1960,1,0,1,27.3161295674845,30.33050714670886,50.341796875
217,2.17,1024,910,1851,1953,1,0,1,27.3161295674845,24.275076080479387,45.1904296875
218,2.18,1024,1137,2061,1959,1,0,1,27.3161295674845,30.33050714670886,50.3173828125
219,2.19,1024,910,1850,1952,1,0,1,27.3161295674845,24.275076080479387,45.166015625
220,2.2,1024,1137,2060,1958,1,0,1,27.3161295674845,30.33050714670886,50.29296875
221,2.21,1024,910,1849,1951,1,0,1,27.3161295674845,24.275076080479387,45.1416015625
222,2.22,1024,910,2059,1957,1,0,1,27.3161295674845,24.275076080479387,50.2685546875
223,2.23,1024,1137,2065,1963,1,0,1,27.3161295674845,30.33050714670886,50.4150390625
224,2.24,1024,910,1854,1956,1,0,1,27.3161295674845,24.275076080479387,45.263671875
225,2.25,1024,1137,2064,1962,1,0,1,27.3161295674845,30.33050714670886,50.390625
226,2.26,1024,910,1853,1955,1,0,1,27.3161295674845,24.275076080479387,45.2392578125
227,2.27,1024,1137,2063,1961,1,0,1,27.3161295674845,30.33050714670886,50.3662109375
228,2.28,1024,910,1852,1954,1,0,1,27.3161295674845,24.275076080479387,45.21484375
229,2.29,1024,1137,2062,1960,1,0,1,27.3161295674845,30.33050714670886,50.341796875
230,2.3,1024,910,1851,1953,1,0,1,27.3161295674845,24.275076080479387,45.1904296875
231,2.31,1024,1137,2061,1959,1,0,1,27.3161295674845,30.33050714670886,50.3173828125
232,2.32,1024,910,1850,1952,1,0,1,27.3161295674845,24.275076080479387,45.166015625
233,2.33,1024,910,2060,1958,1,0,1,27.3161295674845,24.275076080479387,50.29296875
234,2.34,1024,1137,2066,1964,1,0,1,27.3161295674845,30.33050714670886,50.439453125
235,2.35,1024,910,1855,1957,1,0,1,27.3161295674845,24.275076080479387,45.2880859375
236,2.36,1024,1137,2065,1963,1,0,1,27.3161295674845,30.33050714670886,50.4150390625
237,2.37,1024,910,1854,1956,1,0,1,27.3161295674845,24.275076080479387,45.263671875
238,2.38,1024,1137,2064,1962,1,0,1,27.3161295674845,30.33050714670886,50.390625
239,2.39,1024,910,1853,1955,1,0,1,27.3161295674845,24.275076080479387,45.2392578125
240,2.4,1024,1137,2063,1961,1,0,1,27.3161295674845,30.33050714670886,50.3662109375
241,2.41,1024,910,1852,1954,1,0,1,27.3161295674845,24.275076080479387,45.21484375
242,2.42,1024,1137,2062,1960,1,0,1,27.3161295674845,30.33050714670886,50.341796875
243,2.43,1024,910,1851,1953,1,0,1,27.3161295674845,24.275076080479387,45.1904296875
244,2.44,1024,1137,2061,1959,1,0,1,27.3161295674845,30.33050714670886,50.3173828125
245,2.45,1024,910,1850,1952,1,0,1,27.3161295674845,24.275076080479387,45.166015625
246,2.46,1024,1137,2060,1958,1,0,1,27.3161295674845,30.33050714670886,50.29296875
247,2.47,1024,910,1849,1951,1,0,1,27.3161295674845,24.275076080479387,45.1416015625
248,2.48,1024,1137,2059,1957,1,0,1,27.3161295674845,30.33050714670886,50.2685546875
249,2.49,1024,910,1848,1950,1,0,1,27.3161295674845,24.275076080479387,45.1171875
250,2.5,1024,1137,2058,1956,1,0,1,27.3161295674845,30.33050714670886,50.244140625
251,2.51,1024,910,1847,1949,1,0,1,27.3161295674845,24.275076080479387,45.0927734375
252,2.52,1024,910,2057,1955,1,0,1,27.3161295674845,24.275076080479387,50.2197265625
253,2.53,1024,1137,2063,1961,1,0,1,27.3161295674845,30.33050714670886,50.3662109375
254,2.54,1024,910,1852,1954,1,0,1,27.3161295674845,24.275076080479387,45.21484375
255,2.55,1024,1137,2062,1960,1,0,1,27.3161295674845,30.33050714670886,50.341796875
256,2.56,1024,910,1851,1953,1,0,1,27.3161295674845,24.275076080479387,45.1904296875
257,2.57,1024,1137,2061,1959,1,0,1,27.3161295674845,30.33050714670886,50.3173828125
258,2.58,1024,910,1850,1952,1,0,1,27.3161295674845,24.275076080479387,45.166015625
259,2.59,1024,1137,2060,1958,1,0,1,27.3161295674845,30.33050714670886,50.29296875
260,2.6,1024,910,1849,1951,1,0,1,27.3161295674845,24.275076080479387,45.1416015625
261,2.61,1024,1137,2059,1957,1,0,1,27.3161295674845,30.33050714670886,50.2685546875
262,2.62,1024,910,1848,1950,1,0,1,27.3161295674845,24.275076080479387,45.1171875
263,2.63,1024,1137,2058,1956,1,0,1,27.3161295674845,30.33050714670886,50.244140625
264,2.64,1024,910,1847,1949,1,0,1,27.3161295674845,24.275076080479387,45.0927734375
265,2.65,1024,1137,2057,1955,1,0,1,27.3161295674845,30.33050714670886,50.2197265625
266,2.66,1024,910,1846,1948,1,0,1,27.3161295674845,24.275076080479387,45.068359375
267,2.67,1024,1137,2056,1954,1,0,1,27.3161295674845,30.33050714670886,50.1953125
268,2.68,1024,910,1845,1947,1,0,1,27.3161295674845,24.275076080479387,45.0439453125
269,2.69,1024,1137,2055,1953,1,0,1,27.3161295674845,30.33050714670886,50.1708984375
270,2.7,1024,910,1844,1946,1,0,1,27.3161295674845,24.275076080479387,45.01953125
271,2.71,1024,1137,2054,1952,1,0,1,27.3161295674845,30.33050714670886,50.146484375
272,2.72,1024,910,1843,1945,1,0,1,27.3161295674845,24.275076080479387,44.9951171875
273,2.73,1024,1137,2053,1951,1,0,1,27.3161295674845,30.33050714670886,50.1220703125
274,2.74,1024,910,1842,1944,1,0,1,27.3161295674845,24.275076080479387,44.970703125
275,2.75,1024,1137,2052,1950,1,0,1,27.3161295674845,30.33050714670886,50.09765625
276,2.76,1024,910,1841,1943,1,0,1,27.3161295674845,24.275076080479387,44.9462890625
277,2.77,1024,1137,2051,1949,1,0,1,27.3161295674845,30.33050714670886,50.0732421875
278,2.78,1024,910,1840,1942,1,0,1,27.3161295674845,24.275076080479387,44.921875
279,2.79,1024,910,2050,1948,1,0,1,27.3161295674845,24.275076080479387,50.048828125
280,2.8,1024,1137,2056,1954,1,0,1,27.3161295674845,30.33050714670886,50.1953125
281,2.81,1024,910,1845,1947,1,0,1,27.3161295674845,24.275076080479387,45.0439453125
282,2.82,1024,1137,2055,1953,1,0,1,27.3161295674845,30.33050714670886,50.1708984375
283,2.83,1024,910,1844,1946,1,0,1,27.3161295674845,24.275076080479387,45.01953125
284,2.84,1024,1137,2054,1952,1,0,1,27.3161295674845,30.33050714670886,50.146484375
285,2.85,1024,910,1843,1945,1,0,1,27.3161295674845,24.275076080479387,44.9951171875
286,2.86,1024,1137,2053,1951,1,0,1,27.3161295674845,30.33050714670886,50.1220703125
287,2.87,1024,910,1842,1944,1,0,1,27.3161295674845,24.275076080479387,44.970703125
288,2.88,1024,1137,2052,1950,1,0,1,27.3161295674845,30.33050714670886,50.09765625
289,2.89,1024,910,1841,1943,1,0,1,27.3161295674845,24.275076080479387,44.9462890625
290,2.9,1024,1137,2051,1949,1,0,1,27.3161295674845,30.33050714670886,50.0732421875
291,2.91,1024,910,1840,1942,1,0,1,27.3161295674845,24.275076080479387,44.921875
292,2.92,1024,1137,2050,1948,1,0,1,27.3161295674845,30.33050714670886,50.048828125
293,2.93,1024,910,1839,1941,1,0,1,27.3161295674845,24.275076080479387,44.8974609375
294,2.94,1024,910,2049,1947,1,0,1,27.3161295674845,24.275076080479387,50.0244140625
295,2.95,1024,1137,2055,1953,1,0,1,27.3161295674845,30.33050714670886,50.1708984375
296,2.96,1024,910,1844,1946,1,0,1,27.3161295674845,24.275076080479387,45.01953125
297,2.97,1024,1137,2054,1952,1,0,1,27.3161295674845,30.33050714670886,50.146484375
298,2.98,1024,910,1843,1945,1,0,1,27.3161295674845,24.275076080479387,44.9951171875
299,2.99,1024,1137,2053,1951,1,0,1,27.3161295674845,30.33050714670886,50.1220703125
300,3.0,1024,910,1842,1944,1,0,1,27.3161295674845,24.275076080479387,44.970703125
301,3.01,1024,1137,2052,1950,1,0,1,27.3161295674845,30.33050714670886,50.09765625
