sample,time_s,reference_q12,measured_q12,duty_q12,integral_q12,armed,fault,enabled,target_rpm,measured_rpm,duty_percent
755,7.55,1024,1137,2118,2016,1,0,1,27.3161295674845,30.33050714670886,51.708984375
756,7.56,1024,910,1907,2009,1,0,1,27.3161295674845,24.275076080479387,46.5576171875
757,7.57,1024,1137,2117,2015,1,0,1,27.3161295674845,30.33050714670886,51.6845703125
758,7.58,1024,910,1906,2008,1,0,1,27.3161295674845,24.275076080479387,46.533203125
759,7.59,1024,1137,2116,2014,1,0,1,27.3161295674845,30.33050714670886,51.66015625
760,7.6,1024,910,1905,2007,1,0,1,27.3161295674845,24.275076080479387,46.5087890625
761,7.61,1024,910,2115,2013,1,0,1,27.3161295674845,24.275076080479387,51.6357421875
762,7.62,1024,1137,2121,2019,1,0,1,27.3161295674845,30.33050714670886,51.7822265625
763,7.63,1024,910,1910,2012,1,0,1,27.3161295674845,24.275076080479387,46.630859375
764,7.64,1024,1137,2120,2018,1,0,1,27.3161295674845,30.33050714670886,51.7578125
765,7.65,1024,910,1909,2011,1,0,1,27.3161295674845,24.275076080479387,46.6064453125
766,7.66,1024,1137,2119,2017,1,0,1,27.3161295674845,30.33050714670886,51.7333984375
767,7.67,1024,910,1908,2010,1,0,1,27.3161295674845,24.275076080479387,46.58203125
768,7.68,1024,1137,2118,2016,1,0,1,27.3161295674845,30.33050714670886,51.708984375
769,7.69,1024,910,1907,2009,1,0,1,27.3161295674845,24.275076080479387,46.5576171875
770,7.7,1024,1137,2117,2015,1,0,1,27.3161295674845,30.33050714670886,51.6845703125
771,7.71,1024,910,1906,2008,1,0,1,27.3161295674845,24.275076080479387,46.533203125
772,7.72,1024,1137,2116,2014,1,0,1,27.3161295674845,30.33050714670886,51.66015625
773,7.73,1024,910,1905,2007,1,0,1,27.3161295674845,24.275076080479387,46.5087890625
774,7.74,1024,910,2115,2013,1,0,1,27.3161295674845,24.275076080479387,51.6357421875
775,7.75,1024,1137,2121,2019,1,0,1,27.3161295674845,30.33050714670886,51.7822265625
776,7.76,1024,910,1910,2012,1,0,1,27.3161295674845,24.275076080479387,46.630859375
777,7.77,1024,1137,2120,2018,1,0,1,27.3161295674845,30.33050714670886,51.7578125
778,7.78,1024,910,1909,2011,1,0,1,27.3161295674845,24.275076080479387,46.6064453125
779,7.79,1024,1137,2119,2017,1,0,1,27.3161295674845,30.33050714670886,51.7333984375
780,7.8,1024,910,1908,2010,1,0,1,27.3161295674845,24.275076080479387,46.58203125
781,7.81,1024,1137,2118,2016,1,0,1,27.3161295674845,30.33050714670886,51.708984375
782,7.82,1024,910,1907,2009,1,0,1,27.3161295674845,24.275076080479387,46.5576171875
783,7.83,1024,1137,2117,2015,1,0,1,27.3161295674845,30.33050714670886,51.6845703125
784,7.84,1024,910,1906,2008,1,0,1,27.3161295674845,24.275076080479387,46.533203125
785,7.85,1024,1137,2116,2014,1,0,1,27.3161295674845,30.33050714670886,51.66015625
786,7.86,1024,910,1905,2007,1,0,1,27.3161295674845,24.275076080479387,46.5087890625
787,7.87,1024,910,2115,2013,1,0,1,27.3161295674845,24.275076080479387,51.6357421875
788,7.88,1024,1137,2121,2019,1,0,1,27.3161295674845,30.33050714670886,51.7822265625
789,7.89,1024,910,1910,2012,1,0,1,27.3161295674845,24.275076080479387,46.630859375
790,7.9,1024,1137,2120,2018,1,0,1,27.3161295674845,30.33050714670886,51.7578125
791,7.91,1024,910,1909,2011,1,0,1,27.3161295674845,24.275076080479387,46.6064453125
792,7.92,1024,1137,2119,2017,1,0,1,27.3161295674845,30.33050714670886,51.7333984375
793,7.93,1024,910,1908,2010,1,0,1,27.3161295674845,24.275076080479387,46.58203125
794,7.94,1024,1137,2118,2016,1,0,1,27.3161295674845,30.33050714670886,51.708984375
795,7.95,1024,910,1907,2009,1,0,1,27.3161295674845,24.275076080479387,46.5576171875
796,7.96,1024,1137,2117,2015,1,0,1,27.3161295674845,30.33050714670886,51.6845703125
797,7.97,1024,910,1906,2008,1,0,1,27.3161295674845,24.275076080479387,46.533203125
798,7.98,1024,910,2116,2014,1,0,1,27.3161295674845,24.275076080479387,51.66015625
799,7.99,1024,1137,2122,2020,1,0,1,27.3161295674845,30.33050714670886,51.806640625
800,8.0,1024,910,1911,2013,1,0,1,27.3161295674845,24.275076080479387,46.6552734375
801,8.01,1024,1137,2121,2019,1,0,1,27.3161295674845,30.33050714670886,51.7822265625
802,8.02,1024,910,1910,2012,1,0,1,27.3161295674845,24.275076080479387,46.630859375
803,8.03,1024,1137,2120,2018,1,0,1,27.3161295674845,30.33050714670886,51.7578125
804,8.04,1024,910,1909,2011,1,0,1,27.3161295674845,24.275076080479387,46.6064453125
805,8.05,1024,1137,2119,2017,1,0,1,27.3161295674845,30.33050714670886,51.7333984375
806,8.06,1024,910,1908,2010,1,0,1,27.3161295674845,24.275076080479387,46.58203125
807,8.07,1024,1137,2118,2016,1,0,1,27.3161295674845,30.33050714670886,51.708984375
808,8.08,1024,910,1907,2009,1,0,1,27.3161295674845,24.275076080479387,46.5576171875
809,8.09,1024,910,2117,2015,1,0,1,27.3161295674845,24.275076080479387,51.6845703125
810,8.1,1024,1137,2123,2021,1,0,1,27.3161295674845,30.33050714670886,51.8310546875
811,8.11,1024,910,1912,2014,1,0,1,27.3161295674845,24.275076080479387,46.6796875
812,8.12,1024,1137,2122,2020,1,0,1,27.3161295674845,30.33050714670886,51.806640625
813,8.13,1024,910,1911,2013,1,0,1,27.3161295674845,24.275076080479387,46.6552734375
814,8.14,1024,1137,2121,2019,1,0,1,27.3161295674845,30.33050714670886,51.7822265625
815,8.15,1024,910,1910,2012,1,0,1,27.3161295674845,24.275076080479387,46.630859375
816,8.16,1024,1137,2120,2018,1,0,1,27.3161295674845,30.33050714670886,51.7578125
817,8.17,1024,910,1909,2011,1,0,1,27.3161295674845,24.275076080479387,46.6064453125
818,8.18,1024,1137,2119,2017,1,0,1,27.3161295674845,30.33050714670886,51.7333984375
819,8.19,1024,910,1908,2010,1,0,1,27.3161295674845,24.275076080479387,46.58203125
820,8.2,1024,910,2118,2016,1,0,1,27.3161295674845,24.275076080479387,51.708984375
821,8.21,1024,1137,2124,2022,1,0,1,27.3161295674845,30.33050714670886,51.85546875
822,8.22,1024,910,1913,2015,1,0,1,27.3161295674845,24.275076080479387,46.7041015625
823,8.23,1024,1137,2123,2021,1,0,1,27.3161295674845,30.33050714670886,51.8310546875
824,8.24,1024,910,1912,2014,1,0,1,27.3161295674845,24.275076080479387,46.6796875
825,8.25,1024,1137,2122,2020,1,0,1,27.3161295674845,30.33050714670886,51.806640625
826,8.26,1024,910,1911,2013,1,0,1,27.3161295674845,24.275076080479387,46.6552734375
827,8.27,1024,1137,2121,2019,1,0,1,27.3161295674845,30.33050714670886,51.7822265625
828,8.28,1024,910,1910,2012,1,0,1,27.3161295674845,24.275076080479387,46.630859375
829,8.29,1024,1365,2120,2018,1,0,1,27.3161295674845,36.412614120719084,51.7578125
830,8.3,1024,910,1690,1997,1,0,1,27.3161295674845,24.275076080479387,41.259765625
831,8.31,1024,910,2105,2003,1,0,1,27.3161295674845,24.275076080479387,51.3916015625
832,8.32,1024,1137,2111,2009,1,0,1,27.3161295674845,30.33050714670886,51.5380859375
833,8.33,1024,910,1900,2002,1,0,1,27.3161295674845,24.275076080479387,46.38671875
834,8.34,1024,1137,2110,2008,1,0,1,27.3161295674845,30.33050714670886,51.513671875
835,8.35,1024,910,1899,2001,1,0,1,27.3161295674845,24.275076080479387,46.3623046875
836,8.36,1024,1137,2109,2007,1,0,1,27.3161295674845,30.33050714670886,51.4892578125
837,8.37,1024,910,1898,2000,1,0,1,27.3161295674845,24.275076080479387,46.337890625
838,8.38,1024,1137,2108,2006,1,0,1,27.3161295674845,30.33050714670886,51.46484375
839,8.39,1024,910,1897,1999,1,0,1,27.3161295674845,24.275076080479387,46.3134765625
840,8.4,1024,910,2107,2005,1,0,1,27.3161295674845,24.275076080479387,51.4404296875
841,8.41,1024,1137,2113,2011,1,0,1,27.3161295674845,30.33050714670886,51.5869140625
842,8.42,1024,910,1902,2004,1,0,1,27.3161295674845,24.275076080479387,46.435546875
843,8.43,1024,1137,2112,2010,1,0,1,27.3161295674845,30.33050714670886,51.5625
844,8.44,1024,910,1901,2003,1,0,1,27.3161295674845,24.275076080479387,46.4111328125
845,8.45,1024,1137,2111,2009,1,0,1,27.3161295674845,30.33050714670886,51.5380859375
846,8.46,1024,910,1900,2002,1,0,1,27.3161295674845,24.275076080479387,46.38671875
847,8.47,1024,1137,2110,2008,1,0,1,27.3161295674845,30.33050714670886,51.513671875
848,8.48,1024,910,1899,2001,1,0,1,27.3161295674845,24.275076080479387,46.3623046875
849,8.49,1024,910,2109,2007,1,0,1,27.3161295674845,24.275076080479387,51.4892578125
850,8.5,1024,1137,2115,2013,1,0,1,27.3161295674845,30.33050714670886,51.6357421875
851,8.51,1024,910,1904,2006,1,0,1,27.3161295674845,24.275076080479387,46.484375
852,8.52,1024,1137,2114,2012,1,0,1,27.3161295674845,30.33050714670886,51.611328125
853,8.53,1024,910,1903,2005,1,0,1,27.3161295674845,24.275076080479387,46.4599609375
854,8.54,1024,1137,2113,2011,1,0,1,27.3161295674845,30.33050714670886,51.5869140625
855,8.55,1024,910,1902,2004,1,0,1,27.3161295674845,24.275076080479387,46.435546875
856,8.56,1024,1137,2112,2010,1,0,1,27.3161295674845,30.33050714670886,51.5625
857,8.57,1024,910,1901,2003,1,0,1,27.3161295674845,24.275076080479387,46.4111328125
858,8.58,1024,910,2111,2009,1,0,1,27.3161295674845,24.275076080479387,51.5380859375
859,8.59,1024,1137,2117,2015,1,0,1,27.3161295674845,30.33050714670886,51.6845703125
860,8.6,1024,910,1906,2008,1,0,1,27.3161295674845,24.275076080479387,46.533203125
861,8.61,1024,1137,2116,2014,1,0,1,27.3161295674845,30.33050714670886,51.66015625
862,8.62,1024,910,1905,2007,1,0,1,27.3161295674845,24.275076080479387,46.5087890625
863,8.63,1024,1137,2115,2013,1,0,1,27.3161295674845,30.33050714670886,51.6357421875
864,8.64,1024,910,1904,2006,1,0,1,27.3161295674845,24.275076080479387,46.484375
865,8.65,1024,1137,2114,2012,1,0,1,27.3161295674845,30.33050714670886,51.611328125
866,8.66,1024,910,1903,2005,1,0,1,27.3161295674845,24.275076080479387,46.4599609375
867,8.67,1024,910,2113,2011,1,0,1,27.3161295674845,24.275076080479387,51.5869140625
868,8.68,1024,1137,2119,2017,1,0,1,27.3161295674845,30.33050714670886,51.7333984375
869,8.69,1024,910,1908,2010,1,0,1,27.3161295674845,24.275076080479387,46.58203125
870,8.7,1024,1137,2118,2016,1,0,1,27.3161295674845,30.33050714670886,51.708984375
871,8.71,1024,910,1907,2009,1,0,1,27.3161295674845,24.275076080479387,46.5576171875
872,8.72,1024,1137,2117,2015,1,0,1,27.3161295674845,30.33050714670886,51.6845703125
873,8.73,1024,910,1906,2008,1,0,1,27.3161295674845,24.275076080479387,46.533203125
874,8.74,1024,1137,2116,2014,1,0,1,27.3161295674845,30.33050714670886,51.66015625
875,8.75,1024,910,1905,2007,1,0,1,27.3161295674845,24.275076080479387,46.5087890625
876,8.76,1024,1137,2115,2013,1,0,1,27.3161295674845,30.33050714670886,51.6357421875
877,8.77,1024,910,1904,2006,1,0,1,27.3161295674845,24.275076080479387,46.484375
878,8.78,1024,910,2114,2012,1,0,1,27.3161295674845,24.275076080479387,51.611328125
879,8.79,1024,1137,2120,2018,1,0,1,27.3161295674845,30.33050714670886,51.7578125
880,8.8,1024,910,1909,2011,1,0,1,27.3161295674845,24.275076080479387,46.6064453125
881,8.81,1024,1137,2119,2017,1,0,1,27.3161295674845,30.33050714670886,51.7333984375
882,8.82,1024,910,1908,2010,1,0,1,27.3161295674845,24.275076080479387,46.58203125
883,8.83,1024,1137,2118,2016,1,0,1,27.3161295674845,30.33050714670886,51.708984375
884,8.84,1024,910,1907,2009,1,0,1,27.3161295674845,24.275076080479387,46.5576171875
885,8.85,1024,1137,2117,2015,1,0,1,27.3161295674845,30.33050714670886,51.6845703125
886,8.86,1024,910,1906,2008,1,0,1,27.3161295674845,24.275076080479387,46.533203125
887,8.87,1024,1137,2116,2014,1,0,1,27.3161295674845,30.33050714670886,51.66015625
888,8.88,1024,910,1905,2007,1,0,1,27.3161295674845,24.275076080479387,46.5087890625
889,8.89,1024,910,2115,2013,1,0,1,27.3161295674845,24.275076080479387,51.6357421875
890,8.9,1024,1137,2121,2019,1,0,1,27.3161295674845,30.33050714670886,51.7822265625
891,8.91,1024,910,1910,2012,1,0,1,27.3161295674845,24.275076080479387,46.630859375
892,8.92,1024,1137,2120,2018,1,0,1,27.3161295674845,30.33050714670886,51.7578125
893,8.93,1024,910,1909,2011,1,0,1,27.3161295674845,24.275076080479387,46.6064453125
894,8.94,1024,1137,2119,2017,1,0,1,27.3161295674845,30.33050714670886,51.7333984375
895,8.95,1024,910,1908,2010,1,0,1,27.3161295674845,24.275076080479387,46.58203125
896,8.96,1024,1137,2118,2016,1,0,1,27.3161295674845,30.33050714670886,51.708984375
897,8.97,1024,910,1907,2009,1,0,1,27.3161295674845,24.275076080479387,46.5576171875
898,8.98,1024,1137,2117,2015,1,0,1,27.3161295674845,30.33050714670886,51.6845703125
899,8.99,1024,910,1906,2008,1,0,1,27.3161295674845,24.275076080479387,46.533203125
900,9.0,1024,1137,2116,2014,1,0,1,27.3161295674845,30.33050714670886,51.66015625
901,9.01,1024,910,1905,2007,1,0,1,27.3161295674845,24.275076080479387,46.5087890625
902,9.02,1024,1137,2115,2013,1,0,1,27.3161295674845,30.33050714670886,51.6357421875
903,9.03,1024,910,1904,2006,1,0,1,27.3161295674845,24.275076080479387,46.484375
904,9.04,1024,910,2114,2012,1,0,1,27.3161295674845,24.275076080479387,51.611328125
905,9.05,1024,1137,2120,2018,1,0,1,27.3161295674845,30.33050714670886,51.7578125
906,9.06,1024,910,1909,2011,1,0,1,27.3161295674845,24.275076080479387,46.6064453125
907,9.07,1024,1137,2119,2017,1,0,1,27.3161295674845,30.33050714670886,51.7333984375
908,9.08,1024,910,1908,2010,1,0,1,27.3161295674845,24.275076080479387,46.58203125
909,9.09,1024,1137,2118,2016,1,0,1,27.3161295674845,30.33050714670886,51.708984375
910,9.1,1024,910,1907,2009,1,0,1,27.3161295674845,24.275076080479387,46.5576171875
911,9.11,1024,1137,2117,2015,1,0,1,27.3161295674845,30.33050714670886,51.6845703125
912,9.12,1024,910,1906,2008,1,0,1,27.3161295674845,24.275076080479387,46.533203125
913,9.13,1024,1137,2116,2014,1,0,1,27.3161295674845,30.33050714670886,51.66015625
914,9.14,1024,910,1905,2007,1,0,1,27.3161295674845,24.275076080479387,46.5087890625
915,9.15,1024,1137,2115,2013,1,0,1,27.3161295674845,30.33050714670886,51.6357421875
916,9.16,1024,910,1904,2006,1,0,1,27.3161295674845,24.275076080479387,46.484375
917,9.17,1024,1137,2114,2012,1,0,1,27.3161295674845,30.33050714670886,51.611328125
918,9.18,1024,910,1903,2005,1,0,1,27.3161295674845,24.275076080479387,46.4599609375
919,9.19,1024,910,2113,2011,1,0,1,27.3161295674845,24.275076080479387,51.5869140625
920,9.2,1024,1137,2119,2017,1,0,1,27.3161295674845,30.33050714670886,51.7333984375
921,9.21,1024,910,1908,2010,1,0,1,27.3161295674845,24.275076080479387,46.58203125
922,9.22,1024,1137,2118,2016,1,0,1,27.3161295674845,30.33050714670886,51.708984375
923,9.23,1024,910,1907,2009,1,0,1,27.3161295674845,24.275076080479387,46.5576171875
924,9.24,1024,1137,2117,2015,1,0,1,27.3161295674845,30.33050714670886,51.6845703125
925,9.25,1024,910,1906,2008,1,0,1,27.3161295674845,24.275076080479387,46.533203125
926,9.26,1024,1137,2116,2014,1,0,1,27.3161295674845,30.33050714670886,51.66015625
927,9.27,1024,910,1905,2007,1,0,1,27.3161295674845,24.275076080479387,46.5087890625
928,9.28,1024,910,2115,2013,1,0,1,27.3161295674845,24.275076080479387,51.6357421875
929,9.29,1024,1137,2121,2019,1,0,1,27.3161295674845,30.33050714670886,51.7822265625
930,9.3,1024,910,1910,2012,1,0,1,27.3161295674845,24.275076080479387,46.630859375
931,9.31,1024,1137,2120,2018,1,0,1,27.3161295674845,30.33050714670886,51.7578125
932,9.32,1024,910,1909,2011,1,0,1,27.3161295674845,24.275076080479387,46.6064453125
933,9.33,1024,1137,2119,2017,1,0,1,27.3161295674845,30.33050714670886,51.7333984375
934,9.34,1024,910,1908,2010,1,0,1,27.3161295674845,24.275076080479387,46.58203125
935,9.35,1024,1137,2118,2016,1,0,1,27.3161295674845,30.33050714670886,51.708984375
936,9.36,1024,910,1907,2009,1,0,1,27.3161295674845,24.275076080479387,46.5576171875
937,9.37,1024,910,2117,2015,1,0,1,27.3161295674845,24.275076080479387,51.6845703125
938,9.38,1024,1137,2123,2021,1,0,1,27.3161295674845,30.33050714670886,51.8310546875
939,9.39,1024,910,1912,2014,1,0,1,27.3161295674845,24.275076080479387,46.6796875
940,9.4,1024,1137,2122,2020,1,0,1,27.3161295674845,30.33050714670886,51.806640625
941,9.41,1024,910,1911,2013,1,0,1,27.3161295674845,24.275076080479387,46.6552734375
942,9.42,1024,1137,2121,2019,1,0,1,27.3161295674845,30.33050714670886,51.7822265625
943,9.43,1024,910,1910,2012,1,0,1,27.3161295674845,24.275076080479387,46.630859375
944,9.44,1024,1137,2120,2018,1,0,1,27.3161295674845,30.33050714670886,51.7578125
945,9.45,1024,910,1909,2011,1,0,1,27.3161295674845,24.275076080479387,46.6064453125
946,9.46,1024,910,2119,2017,1,0,1,27.3161295674845,24.275076080479387,51.7333984375
947,9.47,1024,1137,2125,2023,1,0,1,27.3161295674845,30.33050714670886,51.8798828125
948,9.48,1024,910,1914,2016,1,0,1,27.3161295674845,24.275076080479387,46.728515625
949,9.49,1024,1137,2124,2022,1,0,1,27.3161295674845,30.33050714670886,51.85546875
950,9.5,1024,910,1913,2015,1,0,1,27.3161295674845,24.275076080479387,46.7041015625
951,9.51,1024,1137,2123,2021,1,0,1,27.3161295674845,30.33050714670886,51.8310546875
952,9.52,1024,910,1912,2014,1,0,1,27.3161295674845,24.275076080479387,46.6796875
953,9.53,1024,1137,2122,2020,1,0,1,27.3161295674845,30.33050714670886,51.806640625
954,9.54,1024,910,1911,2013,1,0,1,27.3161295674845,24.275076080479387,46.6552734375
955,9.55,1024,910,2121,2019,1,0,1,27.3161295674845,24.275076080479387,51.7822265625
956,9.56,1024,1137,2127,2025,1,0,1,27.3161295674845,30.33050714670886,51.9287109375
957,9.57,1024,910,1916,2018,1,0,1,27.3161295674845,24.275076080479387,46.77734375
958,9.58,1024,1137,2126,2024,1,0,1,27.3161295674845,30.33050714670886,51.904296875
959,9.59,1024,910,1915,2017,1,0,1,27.3161295674845,24.275076080479387,46.7529296875
960,9.6,1024,1137,2125,2023,1,0,1,27.3161295674845,30.33050714670886,51.8798828125
961,9.61,1024,910,1914,2016,1,0,1,27.3161295674845,24.275076080479387,46.728515625
962,9.62,1024,1137,2124,2022,1,0,1,27.3161295674845,30.33050714670886,51.85546875
963,9.63,1024,910,1913,2015,1,0,1,27.3161295674845,24.275076080479387,46.7041015625
964,9.64,1024,1137,2123,2021,1,0,1,27.3161295674845,30.33050714670886,51.8310546875
965,9.65,1024,910,1912,2014,1,0,1,27.3161295674845,24.275076080479387,46.6796875
966,9.66,1024,910,2122,2020,1,0,1,27.3161295674845,24.275076080479387,51.806640625
967,9.67,1024,1137,2128,2026,1,0,1,27.3161295674845,30.33050714670886,51.953125
968,9.68,1024,910,1917,2019,1,0,1,27.3161295674845,24.275076080479387,46.8017578125
969,9.69,1024,1137,2127,2025,1,0,1,27.3161295674845,30.33050714670886,51.9287109375
970,9.7,1024,910,1916,2018,1,0,1,27.3161295674845,24.275076080479387,46.77734375
971,9.71,1024,1137,2126,2024,1,0,1,27.3161295674845,30.33050714670886,51.904296875
972,9.72,1024,910,1915,2017,1,0,1,27.3161295674845,24.275076080479387,46.7529296875
973,9.73,1024,1137,2125,2023,1,0,1,27.3161295674845,30.33050714670886,51.8798828125
974,9.74,1024,910,1914,2016,1,0,1,27.3161295674845,24.275076080479387,46.728515625
975,9.75,1024,1137,2124,2022,1,0,1,27.3161295674845,30.33050714670886,51.85546875
976,9.76,1024,910,1913,2015,1,0,1,27.3161295674845,24.275076080479387,46.7041015625
977,9.77,1024,1137,2123,2021,1,0,1,27.3161295674845,30.33050714670886,51.8310546875
978,9.78,1024,910,1912,2014,1,0,1,27.3161295674845,24.275076080479387,46.6796875
979,9.79,1024,910,2122,2020,1,0,1,27.3161295674845,24.275076080479387,51.806640625
980,9.8,1024,1137,2128,2026,1,0,1,27.3161295674845,30.33050714670886,51.953125
981,9.81,1024,910,1917,2019,1,0,1,27.3161295674845,24.275076080479387,46.8017578125
982,9.82,1024,1137,2127,2025,1,0,1,27.3161295674845,30.33050714670886,51.9287109375
983,9.83,1024,910,1916,2018,1,0,1,27.3161295674845,24.275076080479387,46.77734375
984,9.84,1024,1137,2126,2024,1,0,1,27.3161295674845,30.33050714670886,51.904296875
985,9.85,1024,910,1915,2017,1,0,1,27.3161295674845,24.275076080479387,46.7529296875
986,9.86,1024,1137,2125,2023,1,0,1,27.3161295674845,30.33050714670886,51.8798828125
987,9.87,1024,910,1914,2016,1,0,1,27.3161295674845,24.275076080479387,46.728515625
988,9.88,1024,1137,2124,2022,1,0,1,27.3161295674845,30.33050714670886,51.85546875
989,9.89,1024,910,1913,2015,1,0,1,27.3161295674845,24.275076080479387,46.7041015625
990,9.9,1024,1137,2123,2021,1,0,1,27.3161295674845,30.33050714670886,51.8310546875
991,9.91,1024,910,1912,2014,1,0,1,27.3161295674845,24.275076080479387,46.6796875
992,9.92,1024,1137,2122,2020,1,0,1,27.3161295674845,30.33050714670886,51.806640625
993,9.93,1024,910,1911,2013,1,0,1,27.3161295674845,24.275076080479387,46.6552734375
994,9.94,1024,1137,2121,2019,1,0,1,27.3161295674845,30.33050714670886,51.7822265625
995,9.95,1024,910,1910,2012,1,0,1,27.3161295674845,24.275076080479387,46.630859375
996,9.96,1024,910,2120,2018,1,0,1,27.3161295674845,24.275076080479387,51.7578125
997,9.97,1024,1137,2126,2024,1,0,1,27.3161295674845,30.33050714670886,51.904296875
998,9.98,1024,910,1915,2017,1,0,1,27.3161295674845,24.275076080479387,46.7529296875
999,9.99,1024,1137,2125,2023,1,0,1,27.3161295674845,30.33050714670886,51.8798828125
1000,10.0,1024,910,1914,2016,1,0,1,27.3161295674845,24.275076080479387,46.728515625
1001,10.01,1024,1137,2124,2022,1,0,1,27.3161295674845,30.33050714670886,51.85546875
1002,10.02,1024,910,1913,2015,1,0,1,27.3161295674845,24.275076080479387,46.7041015625
1003,10.03,1024,1137,2123,2021,1,0,1,27.3161295674845,30.33050714670886,51.8310546875
1004,10.04,1024,910,1912,2014,1,0,1,27.3161295674845,24.275076080479387,46.6796875
1005,10.05,1024,1137,2122,2020,1,0,1,27.3161295674845,30.33050714670886,51.806640625
1006,10.06,1024,910,1911,2013,1,0,1,27.3161295674845,24.275076080479387,46.6552734375
1007,10.07,1024,1137,2121,2019,1,0,1,27.3161295674845,30.33050714670886,51.7822265625
1008,10.08,1024,910,1910,2012,1,0,1,27.3161295674845,24.275076080479387,46.630859375
1009,10.09,1024,1137,2120,2018,1,0,1,27.3161295674845,30.33050714670886,51.7578125
1010,10.1,1024,910,1909,2011,1,0,1,27.3161295674845,24.275076080479387,46.6064453125
1011,10.11,1024,1137,2119,2017,1,0,1,27.3161295674845,30.33050714670886,51.7333984375
1012,10.12,1024,910,1908,2010,1,0,1,27.3161295674845,24.275076080479387,46.58203125
1013,10.13,1024,1137,2118,2016,1,0,1,27.3161295674845,30.33050714670886,51.708984375
1014,10.14,1024,910,1907,2009,1,0,1,27.3161295674845,24.275076080479387,46.5576171875
1015,10.15,1024,910,2117,2015,1,0,1,27.3161295674845,24.275076080479387,51.6845703125
1016,10.16,1024,1137,2123,2021,1,0,1,27.3161295674845,30.33050714670886,51.8310546875
1017,10.17,1024,910,1912,2014,1,0,1,27.3161295674845,24.275076080479387,46.6796875
1018,10.18,1024,1137,2122,2020,1,0,1,27.3161295674845,30.33050714670886,51.806640625
1019,10.19,1024,910,1911,2013,1,0,1,27.3161295674845,24.275076080479387,46.6552734375
1020,10.2,1024,1137,2121,2019,1,0,1,27.3161295674845,30.33050714670886,51.7822265625
1021,10.21,1024,910,1910,2012,1,0,1,27.3161295674845,24.275076080479387,46.630859375
1022,10.22,1024,1137,2120,2018,1,0,1,27.3161295674845,30.33050714670886,51.7578125
1023,10.23,1024,910,1909,2011,1,0,1,27.3161295674845,24.275076080479387,46.6064453125
1024,10.24,1024,1137,2119,2017,1,0,1,27.3161295674845,30.33050714670886,51.7333984375
1025,10.25,1024,910,1908,2010,1,0,1,27.3161295674845,24.275076080479387,46.58203125
1026,10.26,1024,1137,2118,2016,1,0,1,27.3161295674845,30.33050714670886,51.708984375
1027,10.27,1024,910,1907,2009,1,0,1,27.3161295674845,24.275076080479387,46.5576171875
1028,10.28,1024,1137,2117,2015,1,0,1,27.3161295674845,30.33050714670886,51.6845703125
1029,10.29,1024,910,1906,2008,1,0,1,27.3161295674845,24.275076080479387,46.533203125
1030,10.3,1024,910,2116,2014,1,0,1,27.3161295674845,24.275076080479387,51.66015625
1031,10.31,1024,1137,2122,2020,1,0,1,27.3161295674845,30.33050714670886,51.806640625
1032,10.32,1024,910,1911,2013,1,0,1,27.3161295674845,24.275076080479387,46.6552734375
1033,10.33,1024,1137,2121,2019,1,0,1,27.3161295674845,30.33050714670886,51.7822265625
1034,10.34,1024,910,1910,2012,1,0,1,27.3161295674845,24.275076080479387,46.630859375
1035,10.35,1024,1137,2120,2018,1,0,1,27.3161295674845,30.33050714670886,51.7578125
1036,10.36,1024,910,1909,2011,1,0,1,27.3161295674845,24.275076080479387,46.6064453125
1037,10.37,1024,1137,2119,2017,1,0,1,27.3161295674845,30.33050714670886,51.7333984375
1038,10.38,1024,910,1908,2010,1,0,1,27.3161295674845,24.275076080479387,46.58203125
1039,10.39,1024,1137,2118,2016,1,0,1,27.3161295674845,30.33050714670886,51.708984375
1040,10.4,1024,910,1907,2009,1,0,1,27.3161295674845,24.275076080479387,46.5576171875
1041,10.41,1024,1137,2117,2015,1,0,1,27.3161295674845,30.33050714670886,51.6845703125
1042,10.42,1024,910,1906,2008,1,0,1,27.3161295674845,24.275076080479387,46.533203125
1043,10.43,1024,910,2116,2014,1,0,1,27.3161295674845,24.275076080479387,51.66015625
1044,10.44,1024,1137,2122,2020,1,0,1,27.3161295674845,30.33050714670886,51.806640625
1045,10.45,1024,910,1911,2013,1,0,1,27.3161295674845,24.275076080479387,46.6552734375
1046,10.46,1024,1137,2121,2019,1,0,1,27.3161295674845,30.33050714670886,51.7822265625
1047,10.47,1024,910,1910,2012,1,0,1,27.3161295674845,24.275076080479387,46.630859375
1048,10.48,1024,1137,2120,2018,1,0,1,27.3161295674845,30.33050714670886,51.7578125
1049,10.49,1024,910,1909,2011,1,0,1,27.3161295674845,24.275076080479387,46.6064453125
1050,10.5,1024,1137,2119,2017,1,0,1,27.3161295674845,30.33050714670886,51.7333984375
1051,10.51,1024,910,1908,2010,1,0,1,27.3161295674845,24.275076080479387,46.58203125
1052,10.52,1024,1137,2118,2016,1,0,1,27.3161295674845,30.33050714670886,51.708984375
1053,10.53,1024,910,1907,2009,1,0,1,27.3161295674845,24.275076080479387,46.5576171875
1054,10.54,1024,1137,2117,2015,1,0,1,27.3161295674845,30.33050714670886,51.6845703125
1055,10.55,1024,910,1906,2008,1,0,1,27.3161295674845,24.275076080479387,46.533203125
1056,10.56,1024,1137,2116,2014,1,0,1,27.3161295674845,30.33050714670886,51.66015625
