sample,time_s,reference_q12,measured_q12,duty_q12,integral_q12,armed,fault,enabled,target_rpm,measured_rpm,duty_percent
741,7.41,1024,1023,2012,2008,1,0,1,27.3161295674845,27.289453659703753,49.12109375
742,7.42,1024,1020,2008,2008,1,0,1,27.3161295674845,27.209425936361512,49.0234375
743,7.43,1024,1023,2011,2008,1,0,1,27.3161295674845,27.289453659703753,49.0966796875
744,7.44,1024,1019,2008,2008,1,0,1,27.3161295674845,27.182750028580767,49.0234375
745,7.45,1024,1020,2012,2008,1,0,1,27.3161295674845,27.209425936361512,49.12109375
746,7.46,1024,1024,2011,2008,1,0,1,27.3161295674845,27.3161295674845,49.0966796875
747,7.47,1024,1020,2008,2008,1,0,1,27.3161295674845,27.209425936361512,49.0234375
748,7.48,1024,1023,2011,2008,1,0,1,27.3161295674845,27.289453659703753,49.0966796875
749,7.49,1024,1022,2008,2008,1,0,1,27.3161295674845,27.262777751923004,49.0234375
750,7.5,1024,1020,2009,2008,1,0,1,27.3161295674845,27.209425936361512,49.0478515625
751,7.51,1024,1021,2011,2008,1,0,1,27.3161295674845,27.236101844142258,49.0966796875
752,7.52,1024,1019,2010,2008,1,0,1,27.3161295674845,27.182750028580767,49.072265625
753,7.53,1024,1021,2012,2008,1,0,1,27.3161295674845,27.236101844142258,49.12109375
754,7.54,1024,1022,2010,2008,1,0,1,27.3161295674845,27.262777751923004,49.072265625
755,7.55,1024,1021,2009,2008,1,0,1,27.3161295674845,27.236101844142258,49.0478515625
756,7.56,1024,1021,2010,2008,1,0,1,27.3161295674845,27.236101844142258,49.072265625
757,7.57,1024,1020,2010,2008,1,0,1,27.3161295674845,27.209425936361512,49.072265625
758,7.58,1024,1020,2011,2008,1,0,1,27.3161295674845,27.209425936361512,49.0966796875
759,7.59,1024,1019,2011,2008,1,0,1,27.3161295674845,27.182750028580767,49.0966796875
760,7.6,1024,1020,2012,2008,1,0,1,27.3161295674845,27.209425936361512,49.12109375
761,7.61,1024,1018,2011,2008,1,0,1,27.3161295674845,27.156074120800017,49.0966796875
762,7.62,1024,1019,2013,2008,1,0,1,27.3161295674845,27.182750028580767,49.1455078125
763,7.63,1024,1023,2012,2008,1,0,1,27.3161295674845,27.289453659703753,49.12109375
764,7.64,1024,1019,2008,2008,1,0,1,27.3161295674845,27.182750028580767,49.0234375
765,7.65,1024,1020,2012,2008,1,0,1,27.3161295674845,27.209425936361512,49.12109375
766,7.66,1024,1018,2011,2008,1,0,1,27.3161295674845,27.156074120800017,49.0966796875
767,7.67,1024,1019,2013,2008,1,0,1,27.3161295674845,27.182750028580767,49.1455078125
768,7.68,1024,1022,2012,2008,1,0,1,27.3161295674845,27.262777751923004,49.12109375
769,7.69,1024,1018,2009,2008,1,0,1,27.3161295674845,27.156074120800017,49.0478515625
770,7.7,1024,1021,2013,2008,1,0,1,27.3161295674845,27.236101844142258,49.1455078125
771,7.71,1024,1017,2010,2008,1,0,1,27.3161295674845,27.12939821301927,49.072265625
772,7.72,1024,1018,2014,2008,1,0,1,27.3161295674845,27.156074120800017,49.169921875
773,7.73,1024,1021,2013,2008,1,0,1,27.3161295674845,27.236101844142258,49.1455078125
774,7.74,1024,1016,2010,2008,1,0,1,27.3161295674845,27.102722305238526,49.072265625
775,7.75,1024,1019,2015,2008,1,0,1,27.3161295674845,27.182750028580767,49.1943359375
776,7.76,1024,1018,2012,2008,1,0,1,27.3161295674845,27.156074120800017,49.12109375
777,7.77,1024,1017,2013,2008,1,0,1,27.3161295674845,27.12939821301927,49.1455078125
778,7.78,1024,1017,2014,2008,1,0,1,27.3161295674845,27.12939821301927,49.169921875
779,7.79,1024,1015,2014,2008,1,0,1,27.3161295674845,27.07604639745778,49.169921875
780,7.8,1024,1017,2016,2008,1,0,1,27.3161295674845,27.12939821301927,49.21875
781,7.81,1024,1018,2014,2008,1,0,1,27.3161295674845,27.156074120800017,49.169921875
782,7.82,1024,1017,2013,2008,1,0,1,27.3161295674845,27.12939821301927,49.1455078125
783,7.83,1024,1017,2014,2008,1,0,1,27.3161295674845,27.12939821301927,49.169921875
784,7.84,1024,1016,2014,2008,1,0,1,27.3161295674845,27.102722305238526,49.169921875
785,7.85,1024,1016,2015,2008,1,0,1,27.3161295674845,27.102722305238526,49.1943359375
786,7.86,1024,1017,2015,2008,1,0,1,27.3161295674845,27.12939821301927,49.1943359375
787,7.87,1024,1016,2014,2008,1,0,1,27.3161295674845,27.102722305238526,49.169921875
788,7.88,1024,1016,2015,2008,1,0,1,27.3161295674845,27.102722305238526,49.1943359375
789,7.89,1024,1015,2015,2008,1,0,1,27.3161295674845,27.07604639745778,49.1943359375
790,7.9,1024,1016,2016,2008,1,0,1,27.3161295674845,27.102722305238526,49.21875
791,7.91,1024,1016,2015,2008,1,0,1,27.3161295674845,27.102722305238526,49.1943359375
792,7.92,1024,1016,2015,2008,1,0,1,27.3161295674845,27.102722305238526,49.1943359375
793,7.93,1024,1014,2015,2008,1,0,1,27.3161295674845,27.04937048967703,49.1943359375
794,7.94,1024,1015,2016,2008,1,0,1,27.3161295674845,27.07604639745778,49.21875
795,7.95,1024,1019,2016,2008,1,0,1,27.3161295674845,27.182750028580767,49.21875
796,7.96,1536,1016,2504,2039,1,0,1,40.97419435122675,27.102722305238526,61.1328125
797,7.97,1536,1026,2537,2070,1,0,1,40.97419435122675,27.369481383045994,61.9384765625
798,7.98,1536,1036,2558,2100,1,0,1,40.97419435122675,27.636240460853458,62.451171875
799,7.99,1536,1058,2578,2129,1,0,1,40.97419435122675,28.223110432029884,62.939453125
800,8.0,1536,1080,2587,2157,1,0,1,40.97419435122675,28.809980403206307,63.1591796875
801,8.01,1536,1100,2594,2184,1,0,1,40.97419435122675,29.34349855882124,63.330078125
802,8.02,1536,1125,2602,2210,1,0,1,40.97419435122675,30.010396253339902,63.525390625
803,8.03,1536,1140,2603,2234,1,0,1,40.97419435122675,30.4105348700511,63.5498046875
804,8.04,1536,1160,2613,2257,1,0,1,40.97419435122675,30.944053025666033,63.7939453125
805,8.05,1536,1178,2617,2279,1,0,1,40.97419435122675,31.424219365719473,63.8916015625
806,8.06,1536,1197,2622,2300,1,0,1,40.97419435122675,31.931061613553656,64.013671875
807,8.07,1536,1213,2625,2320,1,0,1,40.97419435122675,32.357876138045604,64.0869140625
808,8.08,1536,1231,2629,2339,1,0,1,40.97419435122675,32.83804247809904,64.1845703125
809,8.09,1536,1246,2631,2357,1,0,1,40.97419435122675,33.23818109481024,64.2333984375
810,8.1,1536,1263,2634,2374,1,0,1,40.97419435122675,33.69167152708293,64.306640625
811,8.11,1536,1277,2635,2390,1,0,1,40.97419435122675,34.065134236013385,64.3310546875
812,8.12,1536,1293,2638,2405,1,0,1,40.97419435122675,34.49194876050533,64.404296875
813,8.13,1536,1306,2637,2419,1,0,1,40.97419435122675,34.838735561655035,64.3798828125
814,8.14,1536,1321,2638,2432,1,0,1,40.97419435122675,35.23887417836623,64.404296875
815,8.15,1536,1332,2637,2444,1,0,1,40.97419435122675,35.532309163954444,64.3798828125
816,8.16,1536,1352,2639,2456,1,0,1,40.97419435122675,36.06582731956938,64.4287109375
817,8.17,1536,1359,2632,2467,1,0,1,40.97419435122675,36.2525586740346,64.2578125
818,8.18,1536,1372,2636,2477,1,0,1,40.97419435122675,36.59934547518431,64.35546875
819,8.19,1536,1382,2633,2486,1,0,1,40.97419435122675,36.86610455299177,64.2822265625
820,8.2,1536,1391,2633,2495,1,0,1,40.97419435122675,37.10618772301849,64.2822265625
821,8.21,1536,1404,2633,2503,1,0,1,40.97419435122675,37.4529745241682,64.2822265625
822,8.22,1536,1417,2628,2510,1,0,1,40.97419435122675,37.7997613253179,64.16015625
823,8.23,1536,1427,2624,2517,1,0,1,40.97419435122675,38.066520403125374,64.0625
824,8.24,1536,1434,2621,2523,1,0,1,40.97419435122675,38.2532517575906,63.9892578125
825,8.25,1536,1449,2620,2529,1,0,1,40.97419435122675,38.65339037430179,63.96484375
826,8.26,1536,1454,2612,2534,1,0,1,40.97419435122675,38.786769913205525,63.76953125
827,8.27,1536,1460,2611,2538,1,0,1,40.97419435122675,38.946825359890006,63.7451171875
828,8.28,1536,1474,2610,2542,1,0,1,40.97419435122675,39.32028806882046,63.720703125
829,8.29,1536,1477,2600,2545,1,0,1,40.97419435122675,39.4003157921627,63.4765625
830,8.3,1536,1489,2601,2548,1,0,1,40.97419435122675,39.720426685531656,63.5009765625
831,8.31,1536,1490,2592,2550,1,0,1,40.97419435122675,39.747102593312405,63.28125
832,8.32,1536,1494,2593,2552,1,0,1,40.97419435122675,39.85380622443539,63.3056640625
833,8.33,1536,1502,2591,2554,1,0,1,40.97419435122675,40.06721348668136,63.2568359375
834,8.34,1536,1508,2586,2556,1,0,1,40.97419435122675,40.22726893336584,63.134765625
835,8.35,1536,1519,2582,2557,1,0,1,40.97419435122675,40.520703918954055,63.037109375
836,8.36,1536,1518,2573,2558,1,0,1,40.97419435122675,40.494028011173306,62.8173828125
837,8.37,1536,1522,2575,2559,1,0,1,40.97419435122675,40.600731642296296,62.8662109375
838,8.38,1536,1531,2571,2559,1,0,1,40.97419435122675,40.84081481232302,62.7685546875
839,8.39,1536,1531,2563,2559,1,0,1,40.97419435122675,40.84081481232302,62.5732421875
840,8.4,1536,1542,2563,2559,1,0,1,40.97419435122675,41.13424979791123,62.5732421875
841,8.41,1536,1540,2552,2558,1,0,1,40.97419435122675,41.08089798234973,62.3046875
842,8.42,1536,1546,2553,2557,1,0,1,40.97419435122675,41.240953429034214,62.3291015625
843,8.43,1536,1548,2547,2556,1,0,1,40.97419435122675,41.294305244595705,62.1826171875
844,8.44,1536,1549,2544,2555,1,0,1,40.97419435122675,41.320981152376454,62.109375
845,8.45,1536,1554,2542,2554,1,0,1,40.97419435122675,41.454360691280186,62.060546875
846,8.46,1536,1557,2535,2552,1,0,1,40.97419435122675,41.53438841462243,61.8896484375
847,8.47,1536,1559,2531,2550,1,0,1,40.97419435122675,41.58774023018392,61.7919921875
848,8.48,1536,1567,2527,2548,1,0,1,40.97419435122675,41.80114749242989,61.6943359375
849,8.49,1536,1563,2518,2546,1,0,1,40.97419435122675,41.69444386130691,61.474609375
850,8.5,1536,1568,2519,2544,1,0,1,40.97419435122675,41.82782340021064,61.4990234375
851,8.51,1536,1567,2513,2542,1,0,1,40.97419435122675,41.80114749242989,61.3525390625
852,8.52,1536,1566,2512,2540,1,0,1,40.97419435122675,41.77447158464915,61.328125
853,8.53,1536,1569,2511,2538,1,0,1,40.97419435122675,41.85449930799138,61.3037109375
854,8.54,1536,1570,2506,2536,1,0,1,40.97419435122675,41.88117521577213,61.181640625
855,8.55,1536,1570,2502,2533,1,0,1,40.97419435122675,41.88117521577213,61.083984375
856,8.56,1536,1577,2499,2530,1,0,1,40.97419435122675,42.067906570237355,61.0107421875
857,8.57,1536,1571,2490,2527,1,0,1,40.97419435122675,41.90785112355288,60.791015625
858,8.58,1536,1575,2492,2524,1,0,1,40.97419435122675,42.01455475467586,60.83984375
859,8.59,1536,1573,2485,2521,1,0,1,40.97419435122675,41.96120293911437,60.6689453125
860,8.6,1536,1572,2484,2518,1,0,1,40.97419435122675,41.93452703133362,60.64453125
861,8.61,1536,1569,2482,2515,1,0,1,40.97419435122675,41.85449930799138,60.595703125
862,8.62,1536,1574,2483,2513,1,0,1,40.97419435122675,41.98787884689512,60.6201171875
863,8.63,1536,1571,2475,2510,1,0,1,40.97419435122675,41.90785112355288,60.4248046875
864,8.64,1536,1575,2475,2507,1,0,1,40.97419435122675,42.01455475467586,60.4248046875
865,8.65,1536,1569,2468,2504,1,0,1,40.97419435122675,41.85449930799138,60.25390625
866,8.66,1536,1571,2472,2502,1,0,1,40.97419435122675,41.90785112355288,60.3515625
867,8.67,1536,1569,2467,2499,1,0,1,40.97419435122675,41.85449930799138,60.2294921875
868,8.68,1536,1567,2467,2497,1,0,1,40.97419435122675,41.80114749242989,60.2294921875
869,8.69,1536,1565,2467,2495,1,0,1,40.97419435122675,41.7477956768684,60.2294921875
870,8.7,1536,1569,2466,2493,1,0,1,40.97419435122675,41.85449930799138,60.205078125
871,8.71,1536,1563,2461,2491,1,0,1,40.97419435122675,41.69444386130691,60.0830078125
872,8.72,1536,1569,2464,2489,1,0,1,40.97419435122675,41.85449930799138,60.15625
873,8.73,1536,1563,2457,2487,1,0,1,40.97419435122675,41.69444386130691,59.9853515625
874,8.74,1536,1565,2460,2485,1,0,1,40.97419435122675,41.7477956768684,60.05859375
875,8.75,1536,1562,2456,2483,1,0,1,40.97419435122675,41.66776795352616,59.9609375
876,8.76,1536,1561,2457,2481,1,0,1,40.97419435122675,41.64109204574541,59.9853515625
877,8.77,1536,1558,2456,2479,1,0,1,40.97419435122675,41.561064322403176,59.9609375
878,8.78,1536,1562,2457,2477,1,0,1,40.97419435122675,41.66776795352616,59.9853515625
879,8.79,1536,1559,2451,2475,1,0,1,40.97419435122675,41.58774023018392,59.8388671875
880,8.8,1536,1562,2452,2473,1,0,1,40.97419435122675,41.66776795352616,59.86328125
881,8.81,1536,1556,2447,2471,1,0,1,40.97419435122675,41.50771250684168,59.7412109375
882,8.82,1536,1558,2451,2469,1,0,1,40.97419435122675,41.561064322403176,59.8388671875
883,8.83,1536,1555,2447,2467,1,0,1,40.97419435122675,41.481036599060936,59.7412109375
884,8.84,1536,1554,2447,2465,1,0,1,40.97419435122675,41.454360691280186,59.7412109375
885,8.85,1536,1550,2446,2463,1,0,1,40.97419435122675,41.3476570601572,59.716796875
886,8.86,1536,1552,2449,2462,1,0,1,40.97419435122675,41.401008875718695,59.7900390625
887,8.87,1536,1551,2446,2461,1,0,1,40.97419435122675,41.374332967937946,59.716796875
888,8.88,1536,1555,2446,2460,1,0,1,40.97419435122675,41.481036599060936,59.716796875
889,8.89,1536,1548,2440,2458,1,0,1,40.97419435122675,41.294305244595705,59.5703125
890,8.9,1536,1551,2446,2457,1,0,1,40.97419435122675,41.374332967937946,59.716796875
891,8.91,1536,1551,2442,2456,1,0,1,40.97419435122675,41.374332967937946,59.619140625
892,8.92,1536,1545,2441,2455,1,0,1,40.97419435122675,41.214277521253464,59.5947265625
893,8.93,1536,1547,2445,2454,1,0,1,40.97419435122675,41.26762933681496,59.6923828125
894,8.94,1536,1546,2443,2453,1,0,1,40.97419435122675,41.240953429034214,59.6435546875
895,8.95,1536,1545,2443,2452,1,0,1,40.97419435122675,41.214277521253464,59.6435546875
896,8.96,1536,1546,2442,2451,1,0,1,40.97419435122675,41.240953429034214,59.619140625
897,8.97,1536,1544,2441,2450,1,0,1,40.97419435122675,41.18760161347272,59.5947265625
898,8.98,1536,1541,2441,2449,1,0,1,40.97419435122675,41.10757389013048,59.5947265625
899,8.99,1536,1546,2443,2448,1,0,1,40.97419435122675,41.240953429034214,59.6435546875
900,9.0,1536,1541,2438,2447,1,0,1,40.97419435122675,41.10757389013048,59.521484375
901,9.01,1536,1547,2441,2446,1,0,1,40.97419435122675,41.26762933681496,59.5947265625
902,9.02,1536,1541,2435,2445,1,0,1,40.97419435122675,41.10757389013048,59.4482421875
