sample,time_s,reference_q12,measured_q12,duty_q12,integral_q12,armed,fault,enabled,target_rpm,measured_rpm,duty_percent
33,0.33,1024,1019,1969,1965,1,0,1,27.3161295674845,27.182750028580767,48.0712890625
34,0.34,1024,1018,1969,1965,1,0,1,27.3161295674845,27.156074120800017,48.0712890625
35,0.35,1024,1019,1970,1965,1,0,1,27.3161295674845,27.182750028580767,48.095703125
36,0.36,1024,1018,1969,1965,1,0,1,27.3161295674845,27.156074120800017,48.0712890625
37,0.37,1024,1018,1970,1965,1,0,1,27.3161295674845,27.156074120800017,48.095703125
38,0.38,1024,1017,1970,1965,1,0,1,27.3161295674845,27.12939821301927,48.095703125
39,0.39,1024,1018,1971,1965,1,0,1,27.3161295674845,27.156074120800017,48.1201171875
40,0.4,1024,1022,1970,1965,1,0,1,27.3161295674845,27.262777751923004,48.095703125
41,0.41,1024,1018,1966,1965,1,0,1,27.3161295674845,27.156074120800017,47.998046875
42,0.42,1024,1019,1970,1965,1,0,1,27.3161295674845,27.182750028580767,48.095703125
43,0.43,1024,1017,1969,1965,1,0,1,27.3161295674845,27.12939821301927,48.0712890625
44,0.44,1024,1018,1971,1965,1,0,1,27.3161295674845,27.156074120800017,48.1201171875
45,0.45,1024,1022,1970,1965,1,0,1,27.3161295674845,27.262777751923004,48.095703125
46,0.46,1024,1018,1966,1965,1,0,1,27.3161295674845,27.156074120800017,47.998046875
47,0.47,1024,1021,1970,1965,1,0,1,27.3161295674845,27.236101844142258,48.095703125
48,0.48,1024,1017,1967,1965,1,0,1,27.3161295674845,27.12939821301927,48.0224609375
49,0.49,1024,1018,1971,1965,1,0,1,27.3161295674845,27.156074120800017,48.1201171875
50,0.5,1024,1021,1970,1965,1,0,1,27.3161295674845,27.236101844142258,48.095703125
51,0.51,1024,1017,1967,1965,1,0,1,27.3161295674845,27.12939821301927,48.0224609375
52,0.52,1024,1021,1971,1965,1,0,1,27.3161295674845,27.236101844142258,48.1201171875
53,0.53,1024,1020,1967,1965,1,0,1,27.3161295674845,27.209425936361512,48.0224609375
54,0.54,1024,1018,1968,1965,1,0,1,27.3161295674845,27.156074120800017,48.046875
55,0.55,1024,1019,1970,1965,1,0,1,27.3161295674845,27.182750028580767,48.095703125
56,0.56,1024,1017,1969,1965,1,0,1,27.3161295674845,27.12939821301927,48.0712890625
57,0.57,1024,1019,1971,1965,1,0,1,27.3161295674845,27.182750028580767,48.1201171875
58,0.58,1024,1020,1969,1965,1,0,1,27.3161295674845,27.209425936361512,48.0712890625
59,0.59,1024,1019,1968,1965,1,0,1,27.3161295674845,27.182750028580767,48.046875
60,0.6,1024,1019,1969,1965,1,0,1,27.3161295674845,27.182750028580767,48.0712890625
61,0.61,1024,1019,1969,1965,1,0,1,27.3161295674845,27.182750028580767,48.0712890625
62,0.62,1024,1019,1969,1965,1,0,1,27.3161295674845,27.182750028580767,48.0712890625
63,0.63,1024,1019,1969,1965,1,0,1,27.3161295674845,27.182750028580767,48.0712890625
64,0.64,1024,1019,1969,1965,1,0,1,27.3161295674845,27.182750028580767,48.0712890625
65,0.65,1024,1017,1969,1965,1,0,1,27.3161295674845,27.12939821301927,48.0712890625
66,0.66,1024,1019,1971,1965,1,0,1,27.3161295674845,27.182750028580767,48.1201171875
67,0.67,1024,1022,1969,1965,1,0,1,27.3161295674845,27.262777751923004,48.0712890625
68,0.68,1024,1019,1966,1965,1,0,1,27.3161295674845,27.182750028580767,47.998046875
69,0.69,1024,1019,1969,1965,1,0,1,27.3161295674845,27.182750028580767,48.0712890625
70,0.7,1024,1017,1969,1965,1,0,1,27.3161295674845,27.12939821301927,48.0712890625
71,0.71,1024,1019,1971,1965,1,0,1,27.3161295674845,27.182750028580767,48.1201171875
72,0.72,1024,1022,1969,1965,1,0,1,27.3161295674845,27.262777751923004,48.0712890625
73,0.73,1024,1018,1966,1965,1,0,1,27.3161295674845,27.156074120800017,47.998046875
74,0.74,1024,1021,1970,1965,1,0,1,27.3161295674845,27.236101844142258,48.095703125
75,0.75,1024,1017,1967,1965,1,0,1,27.3161295674845,27.12939821301927,48.0224609375
76,0.76,1024,1018,1971,1965,1,0,1,27.3161295674845,27.156074120800017,48.1201171875
77,0.77,1024,1021,1970,1965,1,0,1,27.3161295674845,27.236101844142258,48.095703125
78,0.78,1024,1017,1967,1965,1,0,1,27.3161295674845,27.12939821301927,48.0224609375
79,0.79,1024,1019,1971,1965,1,0,1,27.3161295674845,27.182750028580767,48.1201171875
80,0.8,1024,1018,1969,1965,1,0,1,27.3161295674845,27.156074120800017,48.0712890625
81,0.81,1024,1016,1970,1965,1,0,1,27.3161295674845,27.102722305238526,48.095703125
82,0.82,1024,1016,1972,1965,1,0,1,27.3161295674845,27.102722305238526,48.14453125
83,0.83,1024,1015,1972,1965,1,0,1,27.3161295674845,27.07604639745778,48.14453125
84,0.84,1024,1016,1973,1965,1,0,1,27.3161295674845,27.102722305238526,48.1689453125
85,0.85,1024,1017,1972,1965,1,0,1,27.3161295674845,27.12939821301927,48.14453125
86,0.86,1024,1015,1971,1965,1,0,1,27.3161295674845,27.07604639745778,48.1201171875
87,0.87,1024,1015,1973,1965,1,0,1,27.3161295674845,27.07604639745778,48.1689453125
88,0.88,1024,1013,1973,1965,1,0,1,27.3161295674845,27.022694581896285,48.1689453125
89,0.89,1024,1014,1974,1965,1,0,1,27.3161295674845,27.04937048967703,48.193359375
90,0.9,1024,1015,1973,1965,1,0,1,27.3161295674845,27.07604639745778,48.1689453125
91,0.91,1024,1014,1973,1965,1,0,1,27.3161295674845,27.04937048967703,48.1689453125
92,0.92,1024,1014,1973,1965,1,0,1,27.3161295674845,27.04937048967703,48.1689453125
93,0.93,1024,1013,1973,1965,1,0,1,27.3161295674845,27.022694581896285,48.1689453125
94,0.94,1024,1014,1974,1965,1,0,1,27.3161295674845,27.04937048967703,48.193359375
95,0.95,1024,1013,1973,1965,1,0,1,27.3161295674845,27.022694581896285,48.1689453125
96,0.96,1024,1014,1974,1965,1,0,1,27.3161295674845,27.04937048967703,48.193359375
97,0.97,1024,1012,1973,1965,1,0,1,27.3161295674845,26.99601867411554,48.1689453125
98,0.98,1024,1013,1975,1965,1,0,1,27.3161295674845,27.022694581896285,48.2177734375
99,0.99,1024,1016,1974,1965,1,0,1,27.3161295674845,27.102722305238526,48.193359375
100,1.0,1024,1013,1972,1965,1,0,1,27.3161295674845,27.022694581896285,48.14453125
101,1.01,1024,1013,1974,1965,1,0,1,27.3161295674845,27.022694581896285,48.193359375
102,1.02,1024,1012,1974,1965,1,0,1,27.3161295674845,26.99601867411554,48.193359375
103,1.03,1024,1013,1975,1965,1,0,1,27.3161295674845,27.022694581896285,48.2177734375
104,1.04,1024,1016,1974,1965,1,0,1,27.3161295674845,27.102722305238526,48.193359375
105,1.05,1024,1013,1972,1965,1,0,1,27.3161295674845,27.022694581896285,48.14453125
106,1.06,1024,1015,1974,1965,1,0,1,27.3161295674845,27.07604639745778,48.193359375
107,1.07,1024,1012,1973,1965,1,0,1,27.3161295674845,26.99601867411554,48.1689453125
108,1.08,1024,1013,1975,1965,1,0,1,27.3161295674845,27.022694581896285,48.2177734375
109,1.09,1024,1017,1974,1965,1,0,1,27.3161295674845,27.12939821301927,48.193359375
110,1.1,1024,1012,1971,1965,1,0,1,27.3161295674845,26.99601867411554,48.1201171875
111,1.11,1024,1016,1975,1965,1,0,1,27.3161295674845,27.102722305238526,48.2177734375
112,1.12,1024,1015,1972,1965,1,0,1,27.3161295674845,27.07604639745778,48.14453125
113,1.13,1024,1013,1973,1965,1,0,1,27.3161295674845,27.022694581896285,48.1689453125
114,1.14,1024,1017,1974,1965,1,0,1,27.3161295674845,27.12939821301927,48.193359375
115,1.15,1024,1013,1971,1965,1,0,1,27.3161295674845,27.022694581896285,48.1201171875
116,1.16,1024,1016,1974,1965,1,0,1,27.3161295674845,27.102722305238526,48.193359375
117,1.17,1024,1015,1972,1965,1,0,1,27.3161295674845,27.07604639745778,48.14453125
118,1.18,1024,1013,1973,1965,1,0,1,27.3161295674845,27.022694581896285,48.1689453125
119,1.19,1024,1014,1974,1965,1,0,1,27.3161295674845,27.04937048967703,48.193359375
120,1.2,1024,1013,1973,1965,1,0,1,27.3161295674845,27.022694581896285,48.1689453125
121,1.21,1024,1014,1974,1965,1,0,1,27.3161295674845,27.04937048967703,48.193359375
122,1.22,1024,1015,1973,1965,1,0,1,27.3161295674845,27.07604639745778,48.1689453125
123,1.23,1024,1014,1973,1965,1,0,1,27.3161295674845,27.04937048967703,48.1689453125
124,1.24,1024,1014,1973,1965,1,0,1,27.3161295674845,27.04937048967703,48.1689453125
125,1.25,1024,1012,1973,1965,1,0,1,27.3161295674845,26.99601867411554,48.1689453125
126,1.26,1024,1014,1975,1965,1,0,1,27.3161295674845,27.04937048967703,48.2177734375
127,1.27,1024,1015,1973,1965,1,0,1,27.3161295674845,27.07604639745778,48.1689453125
128,1.28,1024,1014,1973,1965,1,0,1,27.3161295674845,27.04937048967703,48.1689453125
129,1.29,1024,1015,1973,1965,1,0,1,27.3161295674845,27.07604639745778,48.1689453125
130,1.3,1024,1014,1973,1965,1,0,1,27.3161295674845,27.04937048967703,48.1689453125
131,1.31,1024,1015,1973,1965,1,0,1,27.3161295674845,27.07604639745778,48.1689453125
132,1.32,1024,1014,1973,1965,1,0,1,27.3161295674845,27.04937048967703,48.1689453125
133,1.33,1024,1014,1973,1965,1,0,1,27.3161295674845,27.04937048967703,48.1689453125
134,1.34,1024,1013,1973,1965,1,0,1,27.3161295674845,27.022694581896285,48.1689453125
135,1.35,1024,1014,1974,1965,1,0,1,27.3161295674845,27.04937048967703,48.193359375
136,1.36,1024,1018,1973,1965,1,0,1,27.3161295674845,27.156074120800017,48.1689453125
137,1.37,1024,1015,1970,1965,1,0,1,27.3161295674845,27.07604639745778,48.095703125
138,1.38,1024,1017,1973,1965,1,0,1,27.3161295674845,27.12939821301927,48.1689453125
139,1.39,1024,1013,1971,1965,1,0,1,27.3161295674845,27.022694581896285,48.1201171875
140,1.4,1024,1014,1974,1965,1,0,1,27.3161295674845,27.04937048967703,48.193359375
141,1.41,1024,1017,1973,1965,1,0,1,27.3161295674845,27.12939821301927,48.1689453125
142,1.42,1024,1014,1971,1965,1,0,1,27.3161295674845,27.04937048967703,48.1201171875
143,1.43,1024,1016,1973,1965,1,0,1,27.3161295674845,27.102722305238526,48.1689453125
144,1.44,1024,1013,1972,1965,1,0,1,27.3161295674845,27.022694581896285,48.14453125
145,1.45,1024,1014,1974,1965,1,0,1,27.3161295674845,27.04937048967703,48.193359375
146,1.46,1024,1017,1973,1965,1,0,1,27.3161295674845,27.12939821301927,48.1689453125
147,1.47,1024,1013,1971,1965,1,0,1,27.3161295674845,27.022694581896285,48.1201171875
148,1.48,1024,1016,1974,1965,1,0,1,27.3161295674845,27.102722305238526,48.193359375
149,1.49,1024,1016,1972,1965,1,0,1,27.3161295674845,27.102722305238526,48.14453125
150,1.5,1024,1014,1972,1965,1,0,1,27.3161295674845,27.04937048967703,48.14453125
151,1.51,1024,1015,1973,1965,1,0,1,27.3161295674845,27.07604639745778,48.1689453125
152,1.52,1024,1013,1973,1965,1,0,1,27.3161295674845,27.022694581896285,48.1689453125
153,1.53,1024,1016,1974,1965,1,0,1,27.3161295674845,27.102722305238526,48.193359375
154,1.54,1024,1015,1972,1965,1,0,1,27.3161295674845,27.07604639745778,48.14453125
155,1.55,1024,1013,1973,1965,1,0,1,27.3161295674845,27.022694581896285,48.1689453125
156,1.56,1024,1015,1974,1965,1,0,1,27.3161295674845,27.07604639745778,48.193359375
157,1.57,1024,1013,1973,1965,1,0,1,27.3161295674845,27.022694581896285,48.1689453125
158,1.58,1024,1015,1974,1965,1,0,1,27.3161295674845,27.07604639745778,48.193359375
159,1.59,1024,1016,1973,1965,1,0,1,27.3161295674845,27.102722305238526,48.1689453125
160,1.6,1024,1015,1972,1965,1,0,1,27.3161295674845,27.07604639745778,48.14453125
161,1.61,1024,1015,1973,1965,1,0,1,27.3161295674845,27.07604639745778,48.1689453125
162,1.62,1024,1014,1973,1965,1,0,1,27.3161295674845,27.04937048967703,48.1689453125
163,1.63,1024,1015,1973,1965,1,0,1,27.3161295674845,27.07604639745778,48.1689453125
164,1.64,1024,1014,1973,1965,1,0,1,27.3161295674845,27.04937048967703,48.1689453125
165,1.65,1024,1015,1973,1965,1,0,1,27.3161295674845,27.07604639745778,48.1689453125
166,1.66,1024,1015,1973,1965,1,0,1,27.3161295674845,27.07604639745778,48.1689453125
167,1.67,1024,1014,1973,1965,1,0,1,27.3161295674845,27.04937048967703,48.1689453125
168,1.68,1024,1015,1973,1965,1,0,1,27.3161295674845,27.07604639745778,48.1689453125
169,1.69,1024,1015,1973,1965,1,0,1,27.3161295674845,27.07604639745778,48.1689453125
170,1.7,1024,1016,1973,1965,1,0,1,27.3161295674845,27.102722305238526,48.1689453125
171,1.71,1024,1014,1972,1965,1,0,1,27.3161295674845,27.04937048967703,48.14453125
172,1.72,1024,1015,1973,1965,1,0,1,27.3161295674845,27.07604639745778,48.1689453125
173,1.73,1024,1019,1973,1965,1,0,1,27.3161295674845,27.182750028580767,48.1689453125
174,1.74,1024,1015,1969,1965,1,0,1,27.3161295674845,27.07604639745778,48.0712890625
175,1.75,1024,1018,1973,1965,1,0,1,27.3161295674845,27.156074120800017,48.1689453125
176,1.76,1024,1014,1970,1965,1,0,1,27.3161295674845,27.04937048967703,48.095703125
177,1.77,1024,1015,1973,1965,1,0,1,27.3161295674845,27.07604639745778,48.1689453125
178,1.78,1024,1019,1973,1965,1,0,1,27.3161295674845,27.182750028580767,48.1689453125
179,1.79,1024,1014,1969,1965,1,0,1,27.3161295674845,27.04937048967703,48.0712890625
180,1.8,1024,1018,1973,1965,1,0,1,27.3161295674845,27.156074120800017,48.1689453125
181,1.81,1024,1017,1970,1965,1,0,1,27.3161295674845,27.12939821301927,48.095703125
182,1.82,1024,1015,1971,1965,1,0,1,27.3161295674845,27.07604639745778,48.1201171875
183,1.83,1024,1019,1973,1965,1,0,1,27.3161295674845,27.182750028580767,48.1689453125
184,1.84,1024,1014,1969,1965,1,0,1,27.3161295674845,27.04937048967703,48.0712890625
185,1.85,1024,1017,1973,1965,1,0,1,27.3161295674845,27.12939821301927,48.1689453125
186,1.86,1024,1017,1971,1965,1,0,1,27.3161295674845,27.12939821301927,48.1201171875
187,1.87,1024,1015,1971,1965,1,0,1,27.3161295674845,27.07604639745778,48.1201171875
188,1.88,1024,1016,1973,1965,1,0,1,27.3161295674845,27.102722305238526,48.1689453125
189,1.89,1024,1014,1972,1965,1,0,1,27.3161295674845,27.04937048967703,48.14453125
190,1.9,1024,1015,1973,1965,1,0,1,27.3161295674845,27.07604639745778,48.1689453125
191,1.91,1024,1016,1973,1965,1,0,1,27.3161295674845,27.102722305238526,48.1689453125
192,1.92,1024,1014,1972,1965,1,0,1,27.3161295674845,27.04937048967703,48.14453125
193,1.93,1024,1015,1973,1965,1,0,1,27.3161295674845,27.07604639745778,48.1689453125
194,1.94,1024,1014,1973,1965,1,0,1,27.3161295674845,27.04937048967703,48.1689453125
195,1.95,1024,1015,1973,1965,1,0,1,27.3161295674845,27.07604639745778,48.1689453125
196,1.96,1024,1014,1973,1965,1,0,1,27.3161295674845,27.04937048967703,48.1689453125
197,1.97,1024,1014,1973,1965,1,0,1,27.3161295674845,27.04937048967703,48.1689453125
198,1.98,1024,1015,1973,1965,1,0,1,27.3161295674845,27.07604639745778,48.1689453125
199,1.99,1024,1014,1973,1965,1,0,1,27.3161295674845,27.04937048967703,48.1689453125
200,2.0,1024,1014,1973,1965,1,0,1,27.3161295674845,27.04937048967703,48.1689453125
201,2.01,1024,1014,1973,1965,1,0,1,27.3161295674845,27.04937048967703,48.1689453125
202,2.02,1024,1014,1973,1965,1,0,1,27.3161295674845,27.04937048967703,48.1689453125
203,2.03,1024,1012,1973,1965,1,0,1,27.3161295674845,26.99601867411554,48.1689453125
204,2.04,1024,1014,1975,1965,1,0,1,27.3161295674845,27.04937048967703,48.2177734375
205,2.05,1024,1017,1973,1965,1,0,1,27.3161295674845,27.12939821301927,48.1689453125
206,2.06,1024,1014,1971,1965,1,0,1,27.3161295674845,27.04937048967703,48.1201171875
207,2.07,1024,1016,1973,1965,1,0,1,27.3161295674845,27.102722305238526,48.1689453125
208,2.08,1024,1013,1972,1965,1,0,1,27.3161295674845,27.022694581896285,48.14453125
209,2.09,1024,1014,1974,1965,1,0,1,27.3161295674845,27.04937048967703,48.193359375
210,2.1,1024,1017,1973,1965,1,0,1,27.3161295674845,27.12939821301927,48.1689453125
211,2.11,1024,1014,1971,1965,1,0,1,27.3161295674845,27.04937048967703,48.1201171875
212,2.12,1024,1017,1973,1965,1,0,1,27.3161295674845,27.12939821301927,48.1689453125
213,2.13,1024,1013,1971,1965,1,0,1,27.3161295674845,27.022694581896285,48.1201171875
214,2.14,1024,1015,1974,1965,1,0,1,27.3161295674845,27.07604639745778,48.193359375
215,2.15,1024,1018,1973,1965,1,0,1,27.3161295674845,27.156074120800017,48.1689453125
216,2.16,1024,1013,1970,1965,1,0,1,27.3161295674845,27.022694581896285,48.095703125
217,2.17,1024,1017,1974,1965,1,0,1,27.3161295674845,27.12939821301927,48.193359375
218,2.18,1024,1016,1971,1965,1,0,1,27.3161295674845,27.102722305238526,48.1201171875
219,2.19,1024,1015,1972,1965,1,0,1,27.3161295674845,27.07604639745778,48.14453125
220,2.2,1024,1015,1973,1965,1,0,1,27.3161295674845,27.07604639745778,48.1689453125
221,2.21,1024,1014,1973,1965,1,0,1,27.3161295674845,27.04937048967703,48.1689453125
222,2.22,1024,1016,1973,1965,1,0,1,27.3161295674845,27.102722305238526,48.1689453125
223,2.23,1024,1017,1972,1965,1,0,1,27.3161295674845,27.12939821301927,48.14453125
224,2.24,1024,1015,1971,1965,1,0,1,27.3161295674845,27.07604639745778,48.1201171875
225,2.25,1024,1016,1973,1965,1,0,1,27.3161295674845,27.102722305238526,48.1689453125
226,2.26,1024,1015,1972,1965,1,0,1,27.3161295674845,27.07604639745778,48.14453125
227,2.27,1024,1016,1973,1965,1,0,1,27.3161295674845,27.102722305238526,48.1689453125
228,2.28,1024,1017,1972,1965,1,0,1,27.3161295674845,27.12939821301927,48.14453125
229,2.29,1024,1016,1971,1965,1,0,1,27.3161295674845,27.102722305238526,48.1201171875
230,2.3,1024,1016,1972,1965,1,0,1,27.3161295674845,27.102722305238526,48.14453125
231,2.31,1024,1016,1972,1965,1,0,1,27.3161295674845,27.102722305238526,48.14453125
232,2.32,1024,1017,1972,1965,1,0,1,27.3161295674845,27.12939821301927,48.14453125
233,2.33,1024,1016,1971,1965,1,0,1,27.3161295674845,27.102722305238526,48.1201171875
234,2.34,1024,1017,1972,1965,1,0,1,27.3161295674845,27.12939821301927,48.14453125
235,2.35,1024,1015,1971,1965,1,0,1,27.3161295674845,27.07604639745778,48.1201171875
236,2.36,1024,1016,1973,1965,1,0,1,27.3161295674845,27.102722305238526,48.1689453125
237,2.37,1024,1020,1972,1965,1,0,1,27.3161295674845,27.209425936361512,48.14453125
238,2.38,1024,1017,1968,1965,1,0,1,27.3161295674845,27.12939821301927,48.046875
239,2.39,1024,1019,1971,1965,1,0,1,27.3161295674845,27.182750028580767,48.1201171875
240,2.4,1024,1015,1969,1965,1,0,1,27.3161295674845,27.07604639745778,48.0712890625
241,2.41,1024,1016,1973,1965,1,0,1,27.3161295674845,27.102722305238526,48.1689453125
242,2.42,1024,1020,1972,1965,1,0,1,27.3161295674845,27.209425936361512,48.14453125
243,2.43,1024,1017,1968,1965,1,0,1,27.3161295674845,27.12939821301927,48.046875
244,2.44,1024,1019,1971,1965,1,0,1,27.3161295674845,27.182750028580767,48.1201171875
245,2.45,1024,1015,1969,1965,1,0,1,27.3161295674845,27.07604639745778,48.0712890625
246,2.46,1024,1016,1973,1965,1,0,1,27.3161295674845,27.102722305238526,48.1689453125
247,2.47,1024,1020,1972,1965,1,0,1,27.3161295674845,27.209425936361512,48.14453125
248,2.48,1024,1015,1968,1965,1,0,1,27.3161295674845,27.07604639745778,48.046875
249,2.49,1024,1018,1973,1965,1,0,1,27.3161295674845,27.156074120800017,48.1689453125
250,2.5,1024,1018,1970,1965,1,0,1,27.3161295674845,27.156074120800017,48.095703125
251,2.51,1024,1016,1970,1965,1,0,1,27.3161295674845,27.102722305238526,48.095703125
252,2.52,1024,1017,1972,1965,1,0,1,27.3161295674845,27.12939821301927,48.14453125
253,2.53,1024,1015,1971,1965,1,0,1,27.3161295674845,27.07604639745778,48.1201171875
254,2.54,1024,1017,1973,1965,1,0,1,27.3161295674845,27.12939821301927,48.1689453125
255,2.55,1024,1018,1971,1965,1,0,1,27.3161295674845,27.156074120800017,48.1201171875
256,2.56,1024,1016,1970,1965,1,0,1,27.3161295674845,27.102722305238526,48.095703125
257,2.57,1024,1016,1972,1965,1,0,1,27.3161295674845,27.102722305238526,48.14453125
258,2.58,1024,1016,1972,1965,1,0,1,27.3161295674845,27.102722305238526,48.14453125
259,2.59,1024,1016,1972,1965,1,0,1,27.3161295674845,27.102722305238526,48.14453125
260,2.6,1024,1016,1972,1965,1,0,1,27.3161295674845,27.102722305238526,48.14453125
261,2.61,1024,1016,1972,1965,1,0,1,27.3161295674845,27.102722305238526,48.14453125
262,2.62,1024,1016,1972,1965,1,0,1,27.3161295674845,27.102722305238526,48.14453125
263,2.63,1024,1016,1972,1965,1,0,1,27.3161295674845,27.102722305238526,48.14453125
264,2.64,1024,1016,1972,1965,1,0,1,27.3161295674845,27.102722305238526,48.14453125
265,2.65,1024,1015,1972,1965,1,0,1,27.3161295674845,27.07604639745778,48.14453125
266,2.66,1024,1016,1973,1965,1,0,1,27.3161295674845,27.102722305238526,48.1689453125
267,2.67,1024,1015,1972,1965,1,0,1,27.3161295674845,27.07604639745778,48.14453125
268,2.68,1024,1016,1973,1965,1,0,1,27.3161295674845,27.102722305238526,48.1689453125
269,2.69,1024,1019,1972,1965,1,0,1,27.3161295674845,27.182750028580767,48.14453125
270,2.7,1024,1016,1969,1965,1,0,1,27.3161295674845,27.102722305238526,48.0712890625
271,2.71,1024,1018,1972,1965,1,0,1,27.3161295674845,27.156074120800017,48.14453125
272,2.72,1024,1015,1970,1965,1,0,1,27.3161295674845,27.07604639745778,48.095703125
273,2.73,1024,1016,1973,1965,1,0,1,27.3161295674845,27.102722305238526,48.1689453125
274,2.74,1024,1019,1972,1965,1,0,1,27.3161295674845,27.182750028580767,48.14453125
275,2.75,1024,1015,1969,1965,1,0,1,27.3161295674845,27.07604639745778,48.0712890625
276,2.76,1024,1019,1973,1965,1,0,1,27.3161295674845,27.182750028580767,48.1689453125
277,2.77,1024,1018,1969,1965,1,0,1,27.3161295674845,27.156074120800017,48.0712890625
278,2.78,1024,1017,1970,1965,1,0,1,27.3161295674845,27.12939821301927,48.095703125
279,2.79,1024,1021,1971,1965,1,0,1,27.3161295674845,27.236101844142258,48.1201171875
280,2.8,1024,1016,1967,1965,1,0,1,27.3161295674845,27.102722305238526,48.0224609375
281,2.81,1024,1020,1972,1965,1,0,1,27.3161295674845,27.209425936361512,48.14453125
282,2.82,1024,1019,1968,1965,1,0,1,27.3161295674845,27.182750028580767,48.046875
283,2.83,1024,1017,1969,1965,1,0,1,27.3161295674845,27.12939821301927,48.0712890625
284,2.84,1024,1018,1971,1965,1,0,1,27.3161295674845,27.156074120800017,48.1201171875
285,2.85,1024,1016,1970,1965,1,0,1,27.3161295674845,27.102722305238526,48.095703125
286,2.86,1024,1018,1972,1965,1,0,1,27.3161295674845,27.156074120800017,48.14453125
287,2.87,1024,1019,1970,1965,1,0,1,27.3161295674845,27.182750028580767,48.095703125
288,2.88,1024,1018,1969,1965,1,0,1,27.3161295674845,27.156074120800017,48.0712890625
289,2.89,1024,1018,1970,1965,1,0,1,27.3161295674845,27.156074120800017,48.095703125
290,2.9,1024,1017,1970,1965,1,0,1,27.3161295674845,27.12939821301927,48.095703125
291,2.91,1024,1017,1971,1965,1,0,1,27.3161295674845,27.12939821301927,48.1201171875
292,2.92,1024,1017,1971,1965,1,0,1,27.3161295674845,27.12939821301927,48.1201171875
293,2.93,1024,1018,1971,1965,1,0,1,27.3161295674845,27.156074120800017,48.1201171875
294,2.94,1024,1016,1970,1965,1,0,1,27.3161295674845,27.102722305238526,48.095703125
295,2.95,1024,1017,1972,1965,1,0,1,27.3161295674845,27.12939821301927,48.14453125
296,2.96,1024,1021,1971,1965,1,0,1,27.3161295674845,27.236101844142258,48.1201171875
297,2.97,1024,1018,1967,1965,1,0,1,27.3161295674845,27.156074120800017,48.0224609375
